name,c_smiles,nbo1,nbo2,onbo1,onbo2,cnbo1,cnbo2,angle,homo,lumo,dipoH_lig.logle,na,na_an,nb,bpa,estrada,wiener,global_eff,balaban,hosoya,zagreb1,zagreb2,global_simple,crest_flex,kier_a,kier_b,kier_al,0k,1k,2k,3k,1ka,2ka,3ka,1kb,2kb,3kb,1kal,2kal,3kal,k_phi,k_phia,k_xia,k_phib,k_xib,k_phial,k_xial,redu,0chi,1chi,2chi,3chi,4chi,5chi,0chiv,1chiv,2chiv,3chiv,4chiv,5chiv,T,Tnbo1,Tnbo2,Tenbo1,Tenbo2,t_vol,t_sur,t_ova,t_vol_nh,t_sur_nh,t_ova_nh,b_vol,b_vol_nh,bonh1,bonh2,bonh3,bonh4,bonh5,bonh6,bonh7,bonh8,o1,o2,o3,o4,o5,o6,o7,o8,onh1,onh2,onh3,onh4,onh5,onh6,onh7,onh8
011_lig.xyz,c1ccc2c(c1)C[C@H]1OC(C3(C4=N[C@H]5c6ccccc6C[C@H]5O4)CC3)=N[C@@H]21,-0.33018,-0.33019,1.90599,1.90599,-0.5231,-0.52309,1.2987012018498378,-0.24046,-0.008,1.565,47.0,27.0,53.0,1.127659574468085,75.4642926540229,1837.0,0.3099562197852794,1.0598860536014703,11.0,170.0,218.0,1.8016381766381766,0.03213395064579274,-0.3947368421052633,-2.087982956761276,-2.285714285714284,14.492526697065237,16.760330578512395,6.009615384615385,2.4615384615384617,16.40781031867229,5.820995694526314,2.368997403032578,14.906875596332707,5.03886377122537,1.9923235265257444,14.7328687321332,4.950462884321386,1.9504978894370133,3.7304866850321394,3.5373997489479936,15.954096537246764,2.7819894586860907,13.328900969074432,2.7012785125186842,0.7853352322354681,0.6250008128752427,17.587211190881018,13.316429697797982,12.805874824464194,11.948981072833076,10.957390340014484,8.808965372894626,14.967554126949342,9.972691803785539,8.458766795551869,6.651449631229054,5.1843329314562245,3.5888715365676647,1888.728247838841,128.35393485999916,128.35393485999916,5.041982079868984,5.041982079868985,416.3046654846994,404.9104716635214,1.5017605744943228,377.04924531743103,358.0310872929612,1.418527944547754,88.59682406874896,83.49389546006478,1.3993088072509285,9.03965225007987,1.3971292041457448,9.04080481255235,16.936002899326517,14.435065794948292,16.938517275963225,14.43821748078434,3.0818517251079807,47.11741904217284,3.0774030037436964,47.13056299165823,107.26898503787642,50.68488914711396,107.28708324524476,50.69975192076282,1.836513065019565,41.8139365321235,1.8332776313000854,41.826979374305154,99.05138781961337,45.81940347683915,99.07100263653771,45.83558064543656
012_lig.xyz,CC(C)(C)c1ccc(CC(Cc2ccc(C(C)(C)C)cc2)(C2=N[C@@H]3c4ccccc4C[C@@H]3O2)C2=N[C@@H]3c4ccccc4C[C@@H]3O2)cc1,-0.33118,-0.32877,1.90332,1.90457,-0.53561,-0.53574,0.8584335864176499,-0.23642,-0.01387,1.1487,93.0,47.0,100.0,1.075268817204301,123.26060293547427,7538.0,0.2236938464968058,1.0921309090516447,24.0,276.0,338.0,3.405989824236818,0.019310776700622336,-0.3947368421052633,-3.1175128978667215,-3.84415584415584,29.21781566108699,34.10562414266118,13.201530612244898,6.618311533888228,33.732616738644005,12.981352454102165,6.488399414077813,31.168399573391607,11.49835990535286,5.624726934302352,30.486818707444538,11.11348925429433,5.403952133028969,9.579711514235322,9.316914618797535,31.75901840212321,7.6252228929511325,27.494256551393867,7.208828342612857,7.898690017024397,0.6282181396183261,32.553466517131895,22.47626287162624,22.881472656941657,18.852057149641574,16.431004979146085,13.701492103446649,28.586356280466344,17.322532995063924,16.206167036262496,10.803173666232269,8.063670452978487,5.713832136690239,3413.324700237855,168.5646400996407,168.56464009964066,5.486269053917864,5.486269053917863,771.1369643044129,683.979615370678,1.6819174891094875,685.0569497493466,611.583658876734,1.6273737159440709,90.23127658534486,82.31088899952022,4.128977403093874,0.5124711866279602,1.7051345925821944,4.152787366757836,15.352574212358999,18.767334908247005,17.750346632540655,20.003338964248414,42.85469132825938,1.1770361353242884,5.879811633229395,18.86307027954722,83.52600544465504,254.70316380505045,88.8374075972661,271.92269899039843,37.48970004443338,0.53315613910076,3.2549572307517614,16.850388126468385,72.89438780405355,229.44617066180902,77.75387858738311,243.70361473803555
013_lig.xyz,CC(CC1=N[C@@H](C(C)(C)C)CO1)(C1=N[C@@H](C(C)(C)C)CO1)C1=N[C@@H](C(C)(C)C)CO1,-0.32977,-0.3262,1.90393,1.9061,-0.54604,-0.54022,1.3198514969477095,-0.23138,0.00653,1.043,71.0,30.0,73.0,1.028169014084507,75.66813574322626,2368.0,0.28110621817518305,1.7764031886375875,15.0,168.0,198.0,3.074712643678161,0.05822211198691719,-0.5921052631578949,-1.277017398337683,-1.0909090909090908,21.965522680346336,24.638671875,8.408284023668639,5.506763787721124,24.05826929572647,8.074781279729534,5.260617414966034,23.387440204876423,7.6948515259058405,4.98178512441104,23.569661843346964,7.797458256029686,5.056918933149721,6.905631703032544,6.475508751060797,20.890398496140566,5.998762664917498,19.82757260499547,6.126115144407788,8.827896601888288,0.5043168683644481,22.535169427003225,13.604156839597557,15.59781909133192,10.674466696071418,8.06967346527045,5.705068559270273,20.62686359020653,11.22169195833423,12.478707724211482,6.45750576331069,3.74764374229991,2.4017062436408287,653.3221300977004,54.15724497510942,54.157244975109414,4.996086663832201,4.996086663832201,545.890780463509,524.2077434879333,1.622864029977655,467.04590681763557,447.4103850722329,1.536911602393654,101.92059164590262,92.31605864907021,0.7734235664459415,2.1621024199689143,9.929611809998338,1.851853558058182,20.618517015173293,16.684636102467934,19.748123636099184,20.666065479092428,27.373792181024395,14.693362674654818,33.98414038575819,7.388054036294571,109.86540392534273,75.20991581707594,85.37074795634535,192.02320862531138,19.82317371049544,10.242770265028758,27.012537882725756,3.004868853278423,95.46144832541431,64.67158302698665,73.2920389473933,173.5521148988672
014_lig.xyz,CC(C)(C1=N[C@H](c2ccccc2)CO1)C1=N[C@H](c2ccccc2)CO1,-0.33364,-0.33363,1.91009,1.91009,-0.51565,-0.51565,1.3158414359648438,-0.24044,-0.00756,0.8181,47.0,25.0,50.0,1.0638297872340425,63.73724434549064,1586.0,0.30618425093425067,1.3184731003452816,11.0,136.0,162.0,2.410833333333333,0.03662710432632629,-0.3947368421052633,-1.9545149650268443,-2.285714285714284,15.523237787943694,18.367346938775512,7.935,3.983539094650206,17.991274257484793,7.689926241083662,3.834538500723971,16.51050172285494,6.745766227210611,3.2702930868913302,16.197248677248677,6.550488652761381,3.155633658487662,5.829795918367347,5.534062880926611,16.62477222630192,4.455039396653499,14.227472570874857,4.24399574665087,3.3491621133705647,0.5558253518277977,17.277810114122513,12.142996421422648,11.157658617815827,9.683763680729232,7.785112457918444,5.809119761248566,14.553340564576246,8.66442398981104,6.968475243419326,4.740043132994945,3.214852762128225,2.104132700244616,677.8038355204742,56.17846122282129,56.17846122282129,4.805930020156211,4.805930020156211,410.7043049212034,403.6666831236424,1.5107268394927853,368.3927826138297,357.6190998982379,1.4390056723574802,87.76533826157834,83.19198089160517,8.808813455260545,1.3870565464283249,8.810211274133215,1.3868469896151465,14.587470354947076,16.871934435871665,14.587889417719863,16.871497773942064,50.31291851149043,3.76410792648771,50.31261662613034,3.7642085549410735,54.63913697846256,96.67284948953123,54.63913697846256,96.67224571881106,45.04914474453738,1.8316391081091083,45.04874223072393,1.831739736562471,49.309350946103535,88.04848789407517,49.309250317650175,88.04808538026172
015_lig.xyz,CC(C)(C1=N[C@@H]2c3ccccc3C[C@@H]2O1)C1=N[C@@H]2c3ccccc3C[C@@H]2O1,-0.3299,-0.3299,1.90594,1.90593,-0.52142,-0.52141,1.2914851493923072,-0.23945,-0.00838,1.2593,49.0,27.0,54.0,1.1020408163265305,72.42933975836414,1838.0,0.3085317183607779,1.1367810146624906,12.0,164.0,206.0,1.8764245014245013,0.031643503564611535,-0.3947368421052633,-1.9943449761807788,-2.285714285714284,16.840641658308773,17.82421875,6.5,2.7348429510591674,17.462532391623775,6.299843433559801,2.633474982479763,16.00512731396465,5.513126622194063,2.2420688793469585,15.741190300084531,5.374169539449757,2.174151430702914,4.291015625,4.074489630396162,15.450948142459014,3.2680849439342174,12.927544090273567,3.133178719459121,1.8600152932627014,0.5642425186076103,18.172997628507918,13.109322916611434,12.894078781915717,11.849923427119654,10.417036134002158,8.674338236779512,15.553340564576246,9.76558502259899,8.501660014365324,6.402008616581225,4.9012622861152675,3.512068511705344,1784.0250580613106,124.75178351501552,124.7517835150155,4.979482079868984,4.979482079868985,425.6865026084655,415.01796794538956,1.5165480970285343,382.21495377476185,363.20937825726213,1.4260491024703605,89.82479658433715,84.41611488319847,9.303297374791555,1.4105269095043143,9.303334186844223,1.4107364663174926,14.479771222341373,17.083430708322524,14.480190285114158,17.084198932065917,47.41326988199532,2.952829492451833,47.407719353996384,2.952625031193527,52.27392358680779,109.37307575358575,52.27525258313236,109.36936806030607,42.04237557105002,1.7107273482443215,42.03673780116597,1.7108295788734742,46.42347730507054,100.02779110010175,46.4246018404221,100.02517534463269
016_lig.xyz,c1ccc2c(c1)C[C@@H]1OC(C3(C4=N[C@@H]5c6ccccc6C[C@@H]5O4)CC3)=N[C@H]21,-0.33019,-0.33019,1.90599,1.90599,-0.52311,-0.52311,1.2986611601570732,-0.24047,-0.008,1.5651,47.0,27.0,53.0,1.127659574468085,75.46429265402287,1837.0,0.30995621978527926,1.0598860536014703,12.0,170.0,218.0,1.8016381766381766,0.030705265001231125,-0.3947368421052633,-2.0880053033564265,-2.285714285714284,14.492526697065237,16.760330578512395,6.009615384615385,2.4615384615384617,16.40781031867229,5.820995694526314,2.368997403032578,14.90685591523964,5.0388537452071445,1.9923187739405794,14.7328687321332,4.950462884321386,1.9504978894370133,3.7304866850321394,3.5373997489479936,15.954096537246764,2.7819802502877233,13.328866359473464,2.7012785125186842,0.7853352322354681,0.6250008128752427,17.587211190881014,13.316429697797982,12.80587482446419,11.948981072833078,10.957390340014488,8.808965372894624,14.967554126949342,9.97269180378554,8.45876679555187,6.651449631229054,5.184332931456224,3.5888715365676642,1888.7282478388415,128.35393485999916,128.35393485999919,5.041982079868985,5.041982079868984,416.3041959680883,404.9096399422117,1.501758618889749,377.0490326955026,358.0307754064962,1.4185272421273376,88.5962165548957,83.493952911017,9.04185694689796,1.3968009382411242,9.040377205560045,1.3965913814279456,14.43430291149422,16.9405476396633,14.435036271346592,16.94033750836934,47.128749234756796,3.0766737546274405,47.11247053764237,3.0765726447074746,50.674977457703605,107.30249812361079,50.68094294298157,107.29198269193438,41.827455021050426,1.8327184092930093,41.81107521401603,1.8328195192129748,45.81138808752748,99.08448604866224,45.817353572805445,99.07498171618549
017_lig.xyz,c1ccc(CC(Cc2ccccc2)(C2=N[C@@H]3c4ccccc4C[C@@H]3O2)C2=N[C@@H]3c4ccccc4C[C@@H]3O2)cc1,-0.32782,-0.32782,1.9034,1.9034,-0.50176,-0.50176,0.8840033320508798,-0.24002,-0.01178,0.2076,69.0,39.0,76.0,1.1014492753623188,103.27758739156552,4430.0,0.2534658923322896,1.1071476011681087,18.0,228.0,282.0,2.6975371120107963,0.022641127003744516,-0.3947368421052633,-3.106266243728478,-3.84415584415584,18.36392576071751,26.61436672967864,11.250432525951558,4.9248,26.249065669074984,11.024900626584891,4.805210945954747,23.753402045368215,9.51876806743282,4.021447521418328,23.078734796355693,9.122476537951712,3.819737196561848,7.6775163362353736,7.420342065185968,29.328994631477705,5.797516022624215,25.121430808600593,5.398338889881144,6.352392391719908,0.7040535694019077,25.812979541125735,19.265919440581158,17.722194804435826,16.158550471002105,14.748336339438115,12.582720285377032,21.741056818845603,14.001165790018009,11.283517305452122,8.848900636441169,7.010200266585711,5.0906065178198805,2771.7493110463543,152.65206877956933,152.65206877956933,5.372642510707987,5.372642510707986,603.6453713354415,533.5426711582749,1.544651288387565,548.2197662477338,484.918743762496,1.4969767440236719,100.69903030736236,95.49236371041798,9.470744991534627,1.4490853631291536,9.473680024122343,1.448771027909386,16.749729496823655,20.200984232052075,16.741662538447546,20.197808594533075,47.561851197935326,3.3994182468731147,47.590342074478045,3.4083941471889103,108.717098463771,141.54019246322832,108.70659257311715,141.57519108693754,42.19620265930254,1.8904470051472129,42.22264981431647,1.894424960968986,98.45141530981977,130.87791140103826,98.43999142872042,130.9110018007729
018_lig.xyz,CC(C)(C1=NCCO1)C1=N[C@@H](c2ccccc2)CO1,-0.32976,-0.32972,1.90644,1.90526,-0.53309,-0.54611,1.3767128143477727,-0.24264,-0.00362,1.2218,37.0,19.0,39.0,1.054054054054054,48.097492859585145,710.0,0.3629560011138959,1.5766986584959675,9.0,102.0,121.0,1.9488304093567252,0.048513788996204794,-0.3947368421052633,-1.4088488463358253,-1.5064935064935057,12.857178582872464,13.959183673469388,5.78,2.88,13.58202509621038,5.538551454191032,2.7332471757311843,12.616165849909732,4.93366436023012,2.3718114746296393,12.523419485111912,4.876639326982063,2.3382179295241303,4.246530612244898,3.9591970972355313,11.57362443381711,3.275996200865894,10.003341642317361,3.214326314178432,1.624588500771662,0.47081782673327643,13.294682450997072,9.176669926233863,8.470893386865722,7.249252397210396,5.729051813201146,3.8106991289788263,11.296345730625038,6.61484583849908,5.3320725794058825,3.4901629796598366,2.3663796018817402,1.429725657967544,368.9819870293641,42.9141781068812,41.61224505991964,4.383337427563619,4.708148148148148,317.9721000415222,321.44404715377027,1.426796119497167,282.72496044694566,280.9258266534223,1.3485429254124042,83.73477873503202,78.21763109104421,1.721944108847874,1.6816934257572607,1.4182914791335555,7.954462293035137,19.431836008339825,17.36228314877036,13.97207667311254,14.645155799648677,5.971821530143685,2.580502918100895,3.4899887695057634,60.59410269922355,87.14264946677656,70.30365099422619,36.40969290448338,51.521103420058964,5.380812586980845,2.243506380304276,1.8522665559433968,54.01710420330696,79.76424689193763,63.055594227399865,31.476387431657688,44.97820937856804
019_lig.xyz,CC(C)(C1=NC[C@@H](c2ccccc2)O1)C1=NC[C@@H](c2ccccc2)O1,-0.33119,-0.33118,1.911,1.91099,-0.53209,-0.53209,1.1105025206082781,-0.24068,-0.01749,1.0378,47.0,25.0,50.0,1.0638297872340425,63.73724434549054,1586.0,0.30618425093425056,1.3184731003452819,12.0,136.0,162.0,2.410833333333333,0.03660274096749375,-0.3947368421052633,-1.9535102121643235,-2.285714285714284,15.523237787943694,18.367346938775512,7.935,3.983539094650206,17.991274257484793,7.689926241083662,3.834538500723971,16.5114526915787,6.746361494238281,3.2706437135080226,16.197248677248677,6.550488652761381,3.155633658487662,5.829795918367347,5.534062880926611,16.62477222630192,4.455689146096143,14.229023881705686,4.24399574665087,3.3491621133705647,0.5558253518277977,17.277810114122516,12.142996421422648,11.157658617815827,9.683763680729232,7.785112457918445,5.809119761248567,14.553340564576246,8.6745359939518,6.9510346161380605,4.721253468498638,3.2138845999973706,2.0922676635802575,679.0425757928685,55.196624890746634,55.19662489074665,4.641152998236331,4.641152998236332,410.33884223887435,402.81067402166656,1.5084181868419664,368.0922772427981,356.6570101166585,1.4359153433725669,75.83448291188722,70.37830359783305,1.2966187794610595,1.7532570774577099,1.2965560160848635,1.7531522990511206,17.83258770169968,14.251538568928527,17.833635358631643,14.252654056628016,1.6961784132428068,7.298284294576194,1.6963742583284476,7.29583524012967,148.36390088519482,47.02254565639606,148.3613497924479,47.02461094626444,1.5644393727244297,4.035633552130134,1.5647379016607563,4.034306980971601,136.9307195429805,40.805037519957295,136.92857662507305,40.80625624516519
020_lig.xyz,C[C@H]1COC(C(C)(C)C2=N[C@@H](C(C)(C)C)CO2)=N1,-0.32649,-0.32414,1.90682,1.90324,-0.5442,-0.54644,1.1216232651016174,-0.23889,0.02591,0.7118,42.0,18.0,43.0,1.0238095238095237,44.94838762613981,593.0,0.3760582010582013,1.9940739582345,10.0,98.0,115.0,2.019607843137255,0.14248834326017812,-0.3947368421052633,-0.8581204028820918,-0.7272727272727273,13.109517658933946,14.409972299168976,4.835555555555556,2.962962962962963,14.02369352386526,4.613707997400909,2.8055833791981386,13.570694904683464,4.357913056681152,2.625528515800483,13.698558316513315,4.429627083691357,2.67585194059846,3.871123422591567,3.594512609119805,12.132286009598436,3.2855504729642475,11.4063436346325,3.3710836070196035,4.426219223350286,0.4198020480441388,13.552041763877789,8.209361996684969,9.009439658699208,6.456582622441621,4.660024976561655,3.1339169160165996,12.279837872679987,6.631731919359934,6.846357032263359,3.5189050584669053,2.0668985251901564,1.345290519111546,276.8622462111442,36.95518531565675,36.58569128675675,4.52555224867725,4.734204459561603,330.97918822894144,336.93428443385625,1.4561092329378247,283.85381388269116,285.0878572202048,1.3648914273686903,93.94764331513682,85.3159653845546,0.9979794129292978,2.820949040602039,1.908690534667916,10.625263876994799,18.458353187160643,14.846116499800774,18.194448405999392,17.567229640908746,2.7676929401309867,9.336399269357965,5.388517999190805,34.90633945376222,88.62760439983192,47.75203376602263,71.95265287519261,70.28223246960296,1.2629023839361453,7.557441885723952,4.037454538292984,27.14170895009859,76.08129461437044,41.894870041930275,63.06845739075363,62.84492770362883
021_lig.xyz,CC(C)(C1=N[C@@H](Cc2ccccc2)CO1)C1=N[C@@H](C(C)(C)C)CO1,-0.32496,-0.32836,1.90336,1.90661,-0.54607,-0.54587,1.0564767899612606,-0.23932,-0.00831,0.7274,52.0,24.0,54.0,1.0384615384615385,60.36142879737664,1436.0,0.31020308194221224,1.5205878953136756,13.0,130.0,152.0,2.751358695652174,0.03935577352596128,-0.3947368421052633,-1.417497211989317,-1.5064935064935057,17.10446988779892,18.781065088757398,7.3188691650230115,4.411458333333333,18.397952512504133,7.0800390616793845,4.244116981644973,17.406982380129527,6.473315505773012,3.823128765657086,17.32087318157699,6.421370121160721,3.7873715414138625,5.727339923516529,5.427425935143819,15.447318155564373,4.695037039583753,13.886366106803049,4.6343223966913545,3.5216406614756677,0.4836397329722154,17.372032720186702,11.265004889350793,11.510031452110507,8.694407577408146,6.636198729387138,4.754950398015708,15.373695999814665,8.726866933750404,8.340881877367625,4.746428752729882,2.9988861211600986,1.9623227252770108,494.6924118961743,49.169695542434965,46.69383776563614,4.8181976953621986,4.8204048563869994,424.12306268010644,421.25573184990446,1.543122627077202,369.5905297962169,362.9825453776226,1.457430076185464,94.44046701467767,85.42993687316903,1.9619034594997107,10.55621490705249,0.9613120558819253,3.0184563370227515,18.17066659364385,17.391928242927662,18.63446431742347,14.849684203913581,49.12717979413345,34.004058790007875,2.503148979599153,19.035834317875803,92.008026852784,69.05708149473142,89.2754244041052,65.0672266600249,42.66525560415956,26.389908789683034,1.0945918144357085,17.286754939273894,80.1379659994054,61.650879831443234,76.58952269564331,59.81284656922157
022_lig.xyz,CC(C)(C1=N[C@@H](c2ccccc2)CO1)C1=N[C@@H](C(C)(C)C)CO1,-0.32592,-0.3345,1.90601,1.91039,-0.53364,-0.51989,1.227003826982553,-0.24028,-0.00818,0.8013,49.0,23.0,51.0,1.0408163265306123,58.092200733268825,1228.0,0.32322234199704536,1.57778726603837,12.0,126.0,149.0,2.3740118577075098,0.0404796788249536,-0.3947368421052633,-1.399926563927052,-1.5064935064935057,16.608173930960767,17.8112,6.718836565096953,3.8194444444444446,17.429007617273044,6.4866225429413635,3.6643333251470445,16.45758307746169,5.9077247420752705,3.2818965258501667,16.354758552723947,5.847429822744979,3.2424269391854676,5.20306703601108,4.915451900491307,14.585507978438276,4.227255249629551,13.025095698112443,4.15796969152137,3.3209487074384714,0.46972184922854476,16.664925939000156,10.781841641756401,11.062437694917802,8.551451238533637,6.503055647600023,4.6542118773138155,14.666589218628118,8.25374038728808,7.923817044680806,4.555367953004131,2.812553306454477,1.8057582292556191,491.8812727481601,49.41557873113271,47.755292349234274,4.806948538674731,4.795367063492064,401.6225789772229,395.1529187564798,1.5010747603012586,351.53235866701016,343.04953042214976,1.4241721843581872,92.94578337870212,85.90561153981321,1.8555459307173463,10.258225118712701,1.3010608568000903,8.327368642086233,16.713585332670963,15.096895140834627,17.883189531513448,14.607435397222773,4.849739786959844,35.06213524233174,4.283958935447601,52.785671528259876,95.29960192096637,60.62819255473392,95.02645483472958,52.76896931773035,2.5349494869743934,27.99795753550435,1.9258928982146601,47.83003415935466,86.52463875962098,54.62332591322879,81.67208383002102,47.57464441518855
023_lig.xyz,CC(C)(C1=NCCO1)C1=N[C@@H](C(C)(C)C)CO1,-0.32559,-0.32257,1.90549,1.90268,-0.5329,-0.54491,1.0952057704310225,-0.23646,0.02781,0.8305,39.0,17.0,40.0,1.0256410256410255,42.45244924736352,502.0,0.3892857142857144,1.9910110448202476,8.0,92.0,108.0,1.9623161764705883,0.07144175144476825,-0.3947368421052633,-0.8542160368071211,-0.7272727272727273,12.753874139448703,13.432098765432098,4.591836734693878,2.71280276816609,13.04676722102803,4.368235928730096,2.5578224120687896,12.598764504287768,4.112832504829733,2.382364169532294,12.72247796524805,4.182860606060606,2.4303014015456914,3.6281179138321997,3.3524327840395736,10.781837890538569,3.048035774937046,10.06129069959454,3.130373640724127,3.757933343729835,0.39028115875346814,12.681798275874709,7.815515146567617,8.3756724639677,6.116939955014804,4.446995002882724,2.655791245044076,11.409594384676911,6.2041622359761215,6.287414380667362,3.3054877996690233,1.964080146207992,1.1313511869785482,251.25687688241572,34.59383760087587,34.84936256823106,4.372774470899471,4.709166666666667,309.34223217431725,314.9011393131275,1.4236305446444557,266.22838996067713,267.7275664163381,1.3377431076241104,90.05193035425822,82.33745319082539,0.8971755285069979,0.5245207033857225,1.3170897086472932,10.757284669297238,18.824299753495005,14.866962343395484,17.466536369672124,17.83284414132449,2.353760163416239,1.3668168607036457,2.1479155541880344,34.05205355822151,89.44825421893158,41.856379091379125,66.20725664064214,70.57121979133608,1.0107015601345823,0.5431603330381137,1.5216494178435964,26.374635975350333,76.85151506269078,36.85459349157661,58.78871119305463,62.928232468125124
024_lig.xyz,CC(C)(C1=N[C@H]2c3ccccc3C[C@H]2O1)C1=N[C@H]2c3ccccc3C[C@H]2O1,-0.32771,-0.32972,1.90481,1.90606,-0.52701,-0.52384,1.7599750497509072,-0.23403,-0.0084,1.2078,49.0,27.0,54.0,1.1020408163265305,72.42933975836415,1838.0,0.30853171836077775,1.1367810146624906,13.0,164.0,206.0,1.8764245014245013,0.03166989893624043,-0.3947368421052633,-2.00398844255922,-2.285714285714284,16.840641658308773,17.82421875,6.5,2.7348429510591674,17.462532391623775,6.299843433559801,2.633474982479763,15.996383858040785,5.508505665606216,2.239804252332974,15.741190300084531,5.374169539449757,2.174151430702914,4.291015625,4.074489630396162,15.450948142459014,3.2635618930084993,12.912321805439824,3.133178719459121,1.8600152932626943,0.5642425186076103,18.17299762850792,13.109322916611433,12.894078781915717,11.849923427119656,10.417036134002158,8.674338236779512,15.553340564576247,9.765585022598993,8.501660014365324,6.402008616581226,4.901262286115268,3.512068511705344,1784.0250580613108,124.75178351501549,124.7517835150155,4.979482079868985,4.979482079868985,425.661521219498,416.0691781420923,1.5204488881326592,381.9732499576221,363.4651348596029,1.4276552062970915,90.22547751098443,85.19821687582402,8.479262294649178,1.7307297200410237,0.3492823010364362,4.321480601366508,18.937865764919696,17.791037107730915,19.329898988859913,14.367806062922652,39.012484735497424,6.049954640890678,0.8481058217179853,45.16987391074083,93.76865114475056,72.22760880376394,133.06586425853635,33.87810384684523,35.0315960515335,3.31400283294128,0.34909406297987783,41.17379534471104,83.86479967769206,64.3177769560173,122.59660874318908,29.720275829096096
025_lig.xyz,CC(C)(C1=NCCO1)C1=N[C@H]2c3ccccc3C[C@H]2O1,-0.32796,-0.3301,1.90739,1.90626,-0.52143,-0.52226,0.9997077428833762,-0.24002,-0.00811,1.1049,38.0,20.0,41.0,1.0789473684210527,52.44354056602029,775.0,0.36623433583959897,1.4583882032552118,10.0,116.0,143.0,1.5898026315789473,0.04390116264514235,-0.3947368421052633,-1.4238742463782752,-1.5064935064935057,13.629826156894076,13.648393194706994,5.0253061224489795,2.2032,13.280828730121154,4.8154463324382455,2.0915838946901824,12.326918240332947,4.283788802543039,1.8137597585472744,12.250631017744134,4.24210709300364,1.7922910379681483,3.429367694147602,3.19765590001012,10.840247408658051,2.640295716390091,9.210250565224545,2.59842443670714,0.9256591924678652,0.4761909332483112,13.742276208189777,9.659833173828256,9.339103468915665,8.332332270405608,7.0450136512430035,5.243308366744299,11.79634573062504,7.165426354893057,6.09866496487888,4.321145721452977,3.2095843638752624,2.1336935636979084,611.5087025542899,64.44287983199015,65.43215789087438,4.423787635424541,4.84125,325.3774586087107,325.38428651981627,1.4222877727887007,289.8177997782859,283.3927903019537,1.3380981474796365,78.55060981450191,74.2127321480869,1.4819847581960373,1.4650116809307177,1.4320155287543632,8.97227973464299,17.079322367618932,15.033310080221618,14.316441506648482,14.397248932593982,3.1949961836075387,2.42503156654642,3.341909897271675,47.500592397054454,110.45417455018182,57.76273149395119,48.643522766326576,52.0730177728395,1.9690057681433673,1.9335091624462832,1.8842362536882906,42.14563278462716,101.11293606227629,52.07995620284828,42.49848714550837,46.20702770672217
026_lig.xyz,C[C@H]1COC(C(C)(C)C2=N[C@@H](C)CO2)=N1,-0.32644,-0.32643,1.90637,1.90638,-0.53041,-0.53044,1.2444412579785906,-0.23914,0.03736,0.6933,33.0,15.0,34.0,1.0303030303030303,37.44961813123256,350.0,0.41901360544217703,1.9911932274591244,8.0,80.0,94.0,1.6404761904761904,0.07098556974237175,-0.3947368421052633,-0.8627880753469046,-0.7272727272727273,11.018708981227633,11.484375,4.107638888888889,2.24,11.101485242985266,3.8796548189375537,2.0906391578947368,10.648253890874612,3.615089277804718,1.919376564567205,10.7793882704597,3.691031716086648,1.9683022891232453,3.144911024305556,2.8713287146874618,9.093622346848163,2.566292564549545,8.358422235954386,2.65247093241861,2.468781886623186,0.3754051030543961,11.052041763877789,6.998037131279782,7.051662545378631,5.494026448545197,4.099051115841707,2.7685298386541337,9.77983787267999,5.420407053954746,4.813555218584432,2.6671173439204927,1.723543199599584,1.183197279956469,216.9620662876314,32.54846674486779,32.54846674486779,4.46337112622827,4.463371126228269,268.4907589748996,280.7892246916539,1.395115246195233,232.83567577415548,239.08248625071468,1.3062629901962037,79.5253377199773,74.2119849981548,1.6562434482108863,4.75955911931611,1.6546384710766266,4.751910295635096,15.87881228928356,14.788502359212377,15.857963916337514,14.767642328637239,3.4672349856618108,14.426181372357584,3.462473969992589,14.406630818652058,61.98812011864354,54.547260416885095,61.820775482780704,54.401796193459525,2.426801114628374,11.380245624318992,2.4235595720450744,11.362721034728029,54.0918236839315,48.69374359888615,53.93055694041235,48.55709231935893
