name,c_smiles,nbo1,nbo2,onbo1,onbo2,cnbo1,cnbo2,angle,homo,lumo,dipole,na,na_an,nb,bpa,estrada,wiener,global_eff,balaban,hosoya,zagreb1,zagreb2,global_simple,crest_flex,kier_a,kier_b,kier_al,0k,1k,2k,3k,1ka,2ka,3ka,1kb,2kb,3kb,1kal,2kal,3kal,k_phi,k_phia,k_xia,k_phib,k_xib,k_phial,k_xial,redu,0chi,1chi,2chi,3chi,4chi,5chi,0chiv,1chiv,2chiv,3chiv,4chiv,5chiv,T,Tnbo1,Tnbo2,Tenbo1,Tenbo2,t_vol,t_sur,t_ova,t_vol_nh,t_sur_nh,t_ova_nh,b_vol,b_vol_nh,bonh1,bonh2,bonh3,bonh4,bonh5,bonh6,bonh7,bonh8,o1,o2,o3,o4,o5,o6,o7,o8,onh1,onh2,onh3,onh4,onh5,onh6,onh7,onh8
ELIYUV_Complex_2_Ligand_0_NN_Cu.xyz,[H]c1c([H])c(C([H])([H])N(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C2([H])N(C([H])([H])[H])C([H])([H])c2c([H])c([H])c(Cl)c([H])c2[H])c([H])c([H])c1Cl,-0.26722,-0.26547,1.91917,1.91875,-0.53778,-0.53778,1.490247729583636,-0.19844,-0.01343,2.1836,54.0,26.0,56.0,1.037037037037037,64.06991712955627,1809.0,0.2900197067889372,1.5076348831854185,12.0,132.0,151.0,2.986923076923077,0.03886457708493075,0.5526315789473681,-1.1959433024695707,-1.0649350649350644,14.268427071460186,20.727040816326532,9.97229916897507,5.9972838388411045,21.266036408100675,10.36391091825243,6.278941272327568,19.562466519182408,9.138687317898386,5.404476586784513,19.689907226408653,9.229046292911594,5.468273188154833,7.949855842614055,8.47689641991801,21.984704472413593,6.875971718679386,19.452029380120116,6.9891948190638455,5.036998047031736,0.612158308577597,18.518297090128666,12.524877143252585,11.289933875966902,9.017755484706944,7.132027073572158,5.981634133145723,17.178357408070823,10.176845027095041,8.375185711395915,6.020658009235045,4.362085290297657,3.3715332744315267,459.1451132365976,34.8345070389681,34.8345070389681,2.5192720668514315,2.519272066851431,452.29698177899616,439.884665398047,1.543733178393583,420.4774608682995,409.80662372363713,1.509847329497167,119.29276399573178,113.94570961162026,2.71447466315975,11.955006635018812,2.8352210296787863,11.715797532775584,22.145267462121662,20.197003618702333,22.170515994181947,20.172556880686844,17.52440535627744,43.25251655204094,15.672852148101997,40.00162492021887,105.81997137028839,65.44920385374739,100.61260383924679,63.99770616526311,15.939690085978054,40.675768314211396,13.921589727143367,37.586691235659835,99.28938974806593,60.17155221680485,94.15985834003497,58.774227664387475
ELUBEU_Complex_16_Ligand_0_OO_Cu.xyz,[H]C([O-])(C(=O)[O-])C([H])([O-])C(=O)[O-],0.08179,0.08378,1.98875,1.98839,-1.05674,-1.05545,1.5161675932707868,0.56854,0.74674,2.891,12.0,10.0,11.0,0.9166666666666666,22.175182390859874,121.0,0.4844444444444447,3.813994655333209,6.0,42.0,45.0,1.5555555555555556,0.3618681600595017,-0.7894736842105261,-0.8821413175964777,-1.4285714285714288,2.9228525323862886,10.0,4.0,3.111111111111111,9.210526315789474,3.396666631864327,2.5692734779486575,9.117858682403522,3.327345588365474,2.5075861620088875,8.571428571428571,2.925701763539601,2.152874882604612,4.0,3.128508739875038,12.928926621244003,3.0338266862235193,12.805278670411868,2.5077443687482295,8.514894783966783,0.7077147467613711,8.309401076758503,4.464101615137754,4.206267384505669,2.9324783161570287,1.2142448033639455,0.4444444444444444,4.604190281162429,2.198584704241717,1.4792723081624561,0.7395872690826271,0.24719387459906544,0.05555555555555555,106.99757952401593,16.743730912311584,16.743730912311584,9.972222222222221,9.972222222222223,145.94812084601756,164.51097638129374,1.2271898380595203,143.12435834677922,161.71524108298254,1.2221498522630116,71.95147400172348,71.95147400172348,1.2760807739030857,2.8158148986791667,0.24986151408875235,0.3542557926782117,15.689605447371207,13.837973792486732,19.95356916045695,17.59824419401449,1.4334961381524427,3.284973497823982,0.28974385688516213,0.3993303469457645,39.020855704633185,26.371227675770292,41.612218299405704,33.55453640603528,1.4334961381524427,3.284973497823982,0.28974385688516213,0.3993303469457645,39.01934347155967,26.173830851907685,40.3950723063039,32.14634496797963
EPIDEN_Complex_0_Ligand_0_NN_Cu.xyz,[H]N1C([H])([H])C2([H])C([H])([H])C([H])(C([H])([H])N3C([H])([H])C([H])([H])C([H])([H])C([H])([H])C32[H])C1([H])C([H])([H])C([H])([H])C([H])([H])C(=O)OC([H])([H])[H],-0.2439,-0.26899,1.91187,1.94538,-0.55991,-0.67871,1.5459757212394145,-0.18212,0.03766,1.5758,48.0,20.0,50.0,1.0416666666666667,49.97867447265376,870.0,0.3452096149464569,1.49861732256208,9.0,104.0,122.0,2.4036184210526317,0.04937153784462187,-0.3947368421052633,-0.7143898627489927,-0.4415584415584416,12.52574989159953,14.917355371900827,6.84,3.4425,14.538687089079932,6.579350269005848,3.281141790580909,14.232463816733372,6.370453209010323,3.152872846406083,14.493808810582651,6.548628764436104,3.2622184890166888,5.101735537190082,4.782755740526495,13.270482495979424,4.533362239671621,12.78630489546113,4.745728664160949,3.7896734928657456,0.5186217868402409,13.949382989376327,9.775188245478665,8.481708738190417,7.328044641311173,5.891692961362389,5.017748929439313,12.644179065051663,8.319089327939768,6.797029785790389,5.61786721210542,4.585428963113105,3.7824374895904844,397.3571064793267,46.75211208978699,43.35761826863282,2.7603969828672206,3.76713317271353,341.3467893028336,336.94691202521324,1.4265274772137937,305.7475491098313,299.1255665671914,1.3628898383388799,95.4238193654432,88.39718349437845,0.40887396779190677,2.8131954385144358,2.697666242258018,4.8137295555227455,21.95323194649301,19.257369362197036,18.985115092551187,17.531080921917255,0.5711962070228757,4.920673788449706,4.320636519586106,85.26614477364988,71.26094559844745,52.675788040102766,80.52976741582779,40.017280123813194,0.4028544063497058,3.6611784814690957,3.446097796890921,78.47540426265527,64.18608994634101,46.17253236131101,72.56717978933307,35.17781131090085
EQUCUQ_Complex_2_Ligand_1_NN_Cu.xyz,[H]c1c([H])c([H])c2c(c1[H])C(=Nc1nnn(C([H])([H])[H])n1)N=S2(=O)[O-],-0.24025,-0.23678,1.93582,1.90614,-0.33329,-0.85172,1.465480598198236,-0.07563,0.07745,6.7437,25.0,18.0,27.0,1.08,46.03515324120164,586.0,0.38116505861603905,1.6509260068818712,9.0,100.0,119.0,1.460375816993464,0.06073778789148699,-0.27631578947368474,-1.6531600101746937,-2.09090909090909,13.681515148227755,13.005,4.835555555555556,2.52465483234714,12.742124344731861,4.679886355857734,2.4275701050433764,11.437976372355749,3.9311731227166473,1.969623608933329,11.02555873871806,3.7030303673344984,1.83327009324971,3.493688888888889,3.3128718814196283,9.375163436192592,2.498036960737388,7.224813987550414,2.268221045905735,2.506663356428869,0.3944867175761261,12.750712376627057,8.560480075219147,8.52754163870471,6.65646802357772,5.897864397549427,4.397674800898759,10.033924102077565,6.4026928466404405,5.149341756188482,3.641294907482816,2.7357033786650025,1.7027958166809112,411.9229593068711,50.18508758688406,44.674314264679225,3.6594723167044596,3.598093348450491,257.33263144442213,265.765010896942,1.3583669461524466,249.2397298790034,255.86810703171554,1.3359407082908905,65.83966102696007,65.83966102696019,1.9805553216901153,1.0537564350679607,1.4158819131695966,1.5263070487854216,15.435024812904414,14.144900032348552,15.231360305330984,14.895577360198434,5.192947779920189,1.2133477808347606,1.6547111937060563,3.386229259761189,59.403137882758195,39.61196470063747,51.5057849870279,95.38228812299482,5.192947779920189,1.2133477808347606,1.6547111937060563,3.386229259761189,58.7526388945887,37.392798296020956,49.99173579091799,91.67698403927892
ERUZAS_Complex_3_Ligand_1_ON_Cu.xyz,[H]c1nc(N=S(=O)([O-])c2c([H])c([H])c(C([H])([H])[H])c([H])c2[H])c(C([H])([H])[H])c([H])c1[H],-0.58623,-0.16522,1.97988,1.91879,-0.9887,-0.53856,1.5785146140904232,-0.06413,0.10325,8.5796,31.0,18.0,32.0,1.032258064516129,44.107822750399755,616.0,0.36758740533250345,1.8899302688268143,9.0,92.0,105.0,2.197712418300654,0.06004304370161949,-0.013157894736842257,-1.3372597589838242,-1.8571428571428559,12.464798872463975,14.409972299168976,5.969821673525377,3.75,14.397090831520199,5.961202640051221,3.743628716430682,13.102849446469621,5.1131904732116,3.1242527835384943,12.595912698412702,4.791294642857145,2.893311984392599,4.779164719248848,4.767998659661969,12.585754074145743,3.7220758312007973,10.616647236936773,3.3528182796556147,3.809063994283595,0.448335860593865,13.17336210743743,8.488000430147713,8.171321609755234,6.198433909473128,4.580278547468373,3.66358281981297,10.977120527646612,6.892216484755477,5.6274242480255365,3.788487001448428,2.453935754198166,1.797943088229705,252.01325020084678,21.588673118206607,31.397018033817837,12.058433484504915,3.9606851536911054,287.7351105015304,294.0637185005133,1.3951751982751073,272.80516862253563,276.53903723723005,1.359473018362681,64.3559125471416,63.11093848122056,2.234451176113434,0.04390215236089048,0.04389600603907221,3.313826665197812,14.69820769265547,14.071572944326954,12.870465409154392,15.836491842933496,2.9642272592204915,0.0432875162412366,0.0432875162412366,5.623608551123286,49.6594481424287,115.34639093765243,35.76751391681106,76.17950999389538,2.9284768634541996,0.0432875162412366,0.0432875162412366,4.467882793971964,47.834853520180225,108.79346827270375,35.22983193563156,71.46361519510599
ERUZOG_Complex_0_Ligand_2_ON_Cu.xyz,[H]c1nc(N=S(=O)([O-])c2c(C([H])([H])[H])c([H])c(C([H])([H])[H])c([H])c2C([H])([H])[H])c(C([H])([H])[H])c([H])c1[H],-0.17467,-0.58529,1.92423,1.97923,-0.52925,-0.99975,1.6160791739572373,-0.05928,0.10932,7.3131,37.0,20.0,38.0,1.027027027027027,49.115850936654034,780.0,0.35349832915622376,2.040133629980011,12.0,104.0,121.0,2.0789473684210527,0.053449612606674,-0.013157894736842257,-1.2959898518408868,-1.8571428571428559,14.244482441329891,16.3718820861678,6.40582726326743,3.814404432132964,16.35895165607339,6.397465389507278,3.808518866790682,15.099716178547228,5.598645521829442,3.2525578149211323,14.549852019221591,5.259927500411932,3.0208118054827127,5.243772430928667,5.232791351417615,14.664902004026207,4.2268979181959505,12.702392100843431,3.8265583381413864,4.040739590620556,0.4525690226665292,14.913849083443589,9.309367635193631,9.27145335855697,6.754185005023087,6.268217470019578,3.708102750895454,12.82241998926736,7.725549818088811,6.479057107580703,4.624239671811108,3.747772356482179,1.91466195062701,298.7526117771611,33.91776540165605,23.4485600294663,4.020019998740237,12.500100151171582,325.89488870560183,324.9773718500699,1.419005128021358,306.09225005825914,304.1357234304401,1.3846768172425756,64.86065032847489,63.55962194695104,0.011212074462771403,3.4018405267327716,2.3352884740261546,0.011211289505048403,14.17804602593629,15.690425541877994,15.077878564798535,12.891995318009139,0.010860698451765901,6.013883388492316,3.2862260005664132,0.010860698451765901,137.26658149013699,76.60775834320162,44.803439483459535,55.816783410393775,0.010860698451765901,4.790786039485035,3.2350690353982188,0.010860698451765901,128.1337463967347,71.91694884264021,42.73544008146815,53.20595270407301
ESABOP_Complex_1_Ligand_1_ON_Cu.xyz,[H]c1c([H])c([H])c(S(=O)([O-])=Nc2nc3c([H])c([H])c(Cl)c([H])c3s2)c([H])c1[H],-0.60124,-0.21733,1.97915,1.89783,-0.97838,-0.57811,1.498490905262642,-0.08702,0.0805,6.746,28.0,20.0,30.0,1.0714285714285714,50.4917796227669,832.0,0.3502633477633478,1.548389078904745,10.0,108.0,126.0,2.2286184210526314,0.05290551309901714,0.7105263157894735,-1.1063582386726087,-1.48051948051948,14.096910013008056,14.917355371900827,6.01171875,3.4425,15.600308248173874,6.449041404954929,3.7410201004944446,13.85749928898307,5.350656693898431,2.998560125308859,13.500147880480359,5.13286358874263,2.854362383573871,4.483947249483472,5.03035169112666,13.362686382845247,3.7073360665645003,10.619528439649223,3.4647208749179312,6.535611958385058,0.4582403918437833,14.164925939000153,9.543643322813539,9.303452687322999,7.1993252955528995,6.0743425177325365,4.626993019778627,12.41310908725551,8.271324441591872,7.037538347631219,5.122426160151374,3.9513201769156345,2.649618644437042,372.51303406856005,26.580891332726026,43.24121071277979,12.119260816466506,4.178563240110859,314.9767681619129,315.7509216451885,1.4103973631727127,306.36617377822915,305.5697173131754,1.3903761607850962,69.02379305091239,67.12671496453754,5.739115124541961,0.0,0.0,4.509348284381011,14.894538601705168,11.448663005794504,15.659223396344306,14.993650406505784,30.217634139440317,0.0,0.0,18.78483760782398,59.03216057670875,29.270057066338907,110.33037213557077,64.7416271751249,28.62532191452557,0.0,0.0,18.229834295490576,58.43809873303433,29.270057066338907,104.92849928476811,64.26034482598095
ESACAC_Complex_3_Ligand_3_ON_Cu.xyz,[H]c1c([H])c(S(=O)([O-])=Nc2nc3c([H])c([H])c(Cl)c([H])c3s2)c([H])c([H])c1C([H])([H])[H],-0.61524,-0.20528,1.98029,1.88809,-0.97474,-0.58248,1.5211149311656589,-0.08633,0.08422,7.5678,31.0,21.0,33.0,1.064516129032258,52.984680703725694,965.0,0.33927111248539804,1.536356272169574,11.0,114.0,133.0,2.320535714285714,0.05115203085073223,0.7105263157894735,-1.0413333059732781,-1.48051948051948,15.977891424354718,15.879017013232515,6.2456747404844295,3.673469387755102,16.564191191787412,6.6782885543958095,3.974598804266689,14.877678689630082,5.628811471362751,3.250121368525075,14.456471008796525,5.375069085761691,3.0781787443325914,4.722627403012801,5.267640402330369,13.175892154953418,3.9877927845447125,10.527344586380371,3.700215733742492,5.287934327042807,0.4245644609645238,15.03516942700323,9.937490172930893,9.925314500255343,7.61000889807586,6.231833496102781,4.789101679815189,13.335758818065884,8.68200804411483,7.537538347631219,5.400203937929151,4.048042121571968,2.8660471926958797,401.1842348618916,27.393396352450573,44.75871474354382,12.230560892052296,4.1961172524565375,336.3545921569864,337.26739319668803,1.4419780753257154,325.09742657301985,324.0810118194254,1.4174043909287866,69.38271814095111,67.6828146796384,5.214452911129845,0.00408635785698026,0.004085785764973309,4.865490088377829,15.077040439252967,16.782894400416872,11.241149348566935,14.651652091177585,25.888355552123425,0.004074214143761327,0.004074213306510827,23.60732086854985,67.60371306837754,133.1177352055989,25.465050196619988,58.0671140190496,24.59306181901637,0.004074214143761327,0.004074213306510827,22.754485992907007,66.61663324238741,125.51607114259306,25.465050196619988,57.57912512026226
EVOBIA_Complex_2_Ligand_0_NN_Cu.xyz,[H]ON=C1C([H])([H])C([H])([H])C(=C([H])[H])C2([H])C([H])([H])C(C([H])([H])[H])(C([H])([H])[H])C2([H])C([H])([H])C([H])([H])C1(N(C([H])([H])[H])C([H])([H])[H])C([H])([H])[H],-0.26807,-0.40297,1.92048,1.95704,-0.55074,-0.18692,1.3572203330763204,-0.20695,0.0179,1.5978,50.0,20.0,51.0,1.02,50.051636370444456,718.0,0.3636716791979949,2.2144200466676724,10.0,108.0,131.0,1.4950657894736843,0.1481706931677141,-0.26315789473684226,-0.5400084663078056,-0.6623376623376622,14.846542432657854,16.3718820861678,5.652892561983471,2.8450413223140494,16.11332694125481,5.5001613430708725,2.7525250065564544,15.84144313326589,5.341002123516884,2.656674763517636,15.721350513441058,5.2711795389978,2.614809378823862,4.62742452352842,4.431294897527607,14.627586443295314,4.230459070717254,14.17966907035629,4.143503057593153,5.670185336501502,0.42943120135055324,15.129392033067415,9.220197892712394,9.322053182447426,7.722143362428362,5.513910844732425,3.8829284263918673,13.738982011998411,7.7865879229169295,7.8175902441902,6.114378276324526,4.101419385270857,2.746314320108265,316.5083106510326,31.877884634904724,33.1623404255172,2.2051662887377175,3.6404469009826155,355.25554107473766,331.65358357506574,1.3672250162459465,320.844138229161,303.75514999023187,1.3402221334113416,92.17791025395388,86.17274804705932,3.9853161499307,2.7411078947810403,0.5308378582338399,0.6625138648637482,15.175205893777814,20.539860131694734,21.849723441615154,20.556990648744186,35.94420132818522,11.348277854389865,1.3759328305267602,1.6323362375225743,30.310582110385994,46.932758181130176,77.40429500096951,147.69326771597227,30.907800727557596,9.09072198992413,0.5472460121413251,0.6640531441445995,27.827587459219277,42.85534106844545,69.89174671141858,136.667512441287
EVUNEO_Complex_0_Ligand_2_NN_Cu.xyz,[H]c1nc(C2=NC(=O)C(C([H])([H])[H])(C([H])(C([H])([H])[H])C([H])([H])[H])N2[H])c(C(=O)[O-])c([H])c1[H],-0.21504,-0.21377,1.92639,1.92462,-0.43751,-0.63309,1.3563168806005779,-0.08404,0.05528,3.4141,33.0,19.0,34.0,1.0303030303030303,46.957350959934004,661.0,0.36769702032859924,2.09834334394942,11.0,100.0,120.0,1.6363304093567252,0.10095341258177112,-0.5921052631578949,-1.680966821582544,-2.051948051948051,13.901955859165938,15.39,5.78,2.88,14.80947864951088,5.4190618013887475,2.6611318236952646,13.743818034120212,4.775295972887981,2.2787292672495147,13.381365524927258,4.562194061897804,2.154546051412842,4.6818,4.223867370949822,13.055869616160557,3.454252574233655,11.30695094182497,3.2130729651530068,3.2960111550693103,0.4278163621362787,14.206742302257041,8.858896458050344,8.61765599387086,7.139690428522076,5.30495122765143,3.891538514850348,10.928573139150007,5.940109192928437,4.934640379282495,3.4423230204580655,1.8072140276500774,1.066051979188617,369.4011635592258,41.27969767242749,43.599968229105706,3.9749366969009827,3.8892592592592594,288.4501085104628,285.96757312016194,1.3545203291069352,273.38264834111027,271.5179495831209,1.332908865662327,61.33687840636446,60.90677407600026,1.2387770495222763,0.1265723151597988,0.1522217106796466,1.8817154039361148,14.654939461365435,13.648266140476576,14.166312268298313,14.962635853400041,2.356972463092708,0.3009072544698288,0.5784352446941786,3.972862558680017,91.70687713863349,39.48233713069693,70.78505572888832,79.27223251345077,2.356972463092708,0.16577107622333168,0.19449129307661406,3.972862558680017,85.04146905678557,38.431378739248224,69.20080825818499,74.01905291925864
FAGWIV_Complex_9_Ligand_1_OO_Cu.xyz,[H]OC(=O)C1(C([H])([H])[H])C([H])([H])C([H])([H])C([H])(C(=O)[O-])C1(C([H])([H])[H])C([H])([H])[H],-0.43545,-0.44629,1.97405,1.9761,-0.78326,-0.81011,0.9777035941548942,-0.01798,0.12136,12.9928,29.0,14.0,29.0,1.0,34.07238847072099,264.0,0.44542124542124556,2.962036197115277,8.0,74.0,91.0,1.379120879120879,0.23153715572388733,-0.5263157894736841,-0.6805094336552476,-0.8831168831168832,9.570705023209586,12.071428571428571,3.5387523629489603,1.6482830385015608,11.547902960526315,3.2512621054305817,1.4847568418572088,11.394568512833695,3.1686768978093554,1.4383620705956943,11.193120740645492,3.0613229831134467,1.3784555445161037,3.051271170093746,2.681804235196345,12.040344055985836,2.5789790005087165,11.78006993186211,2.447554126864418,5.497756534962869,0.40353802883150824,11.146264369941973,6.231886360338599,6.683040450625565,5.452629445112842,3.7612410824997,1.6592775744500794,8.663522298454268,4.675131183692536,4.769243768166994,3.9828305266246837,2.2955863148345483,1.010845596291012,170.0720766828781,23.167565332100718,23.167565332100718,10.823533163265308,10.823533163265308,230.48637912245295,227.23101098146554,1.2499327078301583,213.27558253992007,213.5697480263978,1.2371665984089952,40.35789961077279,39.946116393219114,0.029759150910533452,0.0,0.0,0.02975706747134343,11.59976231637756,8.43408166424385,8.54091837212782,11.299356104470947,0.029227057873521815,0.0,0.0,0.029227011486561472,106.25427095977578,41.878976866304505,20.193792550239067,60.14065448869698,0.029227057873521815,0.0,0.0,0.029227011486561472,100.50914570672467,37.94187221805965,18.057485200172316,54.79779535886518
FAMNOZ_Complex_7_Ligand_2_NN_Cu.xyz,[H]c1nc(C2=NC([H])(c3nc([H])c([H])c([H])c3[H])C([H])(c3nc([H])c([H])c([H])c3[H])N2[H])c([H])c([H])c1[H],-0.33125,-0.33761,1.92638,1.9205,-0.43187,-0.51084,1.3835212559081587,-0.22518,-0.0454,4.833,38.0,23.0,41.0,1.0789473684210527,58.42619555851664,1149.0,0.3277338603425556,1.4526093497993775,11.0,122.0,144.0,1.8438735177865613,0.03982432040909011,-0.3289473684210531,-2.35432292255984,-2.896103896103894,10.205807751851182,16.467455621301774,7.92,3.8194444444444446,16.156390618827267,7.703199364545255,3.689994545070731,14.251468720204729,6.40872973628181,2.9359208863293507,13.745282827589334,6.075059869462028,2.747159851572743,5.670532544378697,5.411125997751961,18.41697894073262,3.971035277081135,15.361208802228925,3.630583308708413,4.629217697136962,0.674141366517616,15.484916895309066,11.415816237971963,9.753463686284562,8.526927349083074,7.344159651331571,6.122000117625563,12.371758150654594,7.49260689089077,5.2687360129655225,3.7808705254117045,2.7034724626808164,1.858874019398165,618.9726531330983,57.75429115976854,52.733320647030396,4.382868795666415,4.826889644746787,344.15663732484546,341.0339186888966,1.4359611309351323,326.99093868752266,322.4598261038914,1.4048642001763403,63.914817410623186,63.31609999026762,0.6128918087172892,0.19782163164048025,0.195908189243592,2.6449213175321202,17.308759235718632,13.958753981756589,13.98119128842061,14.388761842048154,3.031500362882432,0.5329933041197176,0.5412708516458192,43.227170203930626,80.77180403119246,44.99200390391643,46.227175507933254,124.84197178866546,3.0250398379840107,0.24953777420150414,0.24792264297689892,40.9402453355912,76.69834213703659,43.35032395980678,44.413484088403145,118.068818052582
FEDJON_Complex_2_Ligand_0_ON_Cu.xyz,[H]N([H])C([H])(C(=O)[O-])C([H])([H])[H],-0.10697,-0.41408,1.95624,1.97956,-0.81491,-0.7951,1.4572610349664536,0.00947,0.21299,7.4319,12.0,6.0,11.0,0.9166666666666666,12.610552651797743,29.0,0.6222222222222222,2.9934972434784735,4.0,22.0,21.0,1.1666666666666667,0.3884488520050832,-0.32894736842105265,-0.43897383122126965,-0.5584415584415585,3.4647875196459372,6.0,2.2222222222222223,3.0,5.671052631578947,1.9573506166242471,2.671052631578946,5.561026168778731,1.8702644411834428,2.5610261687787306,5.441558441558442,1.7766385561624827,2.441558441558443,2.2222222222222223,1.8500397275549352,5.206265111933011,1.7334315833262426,5.096238649132793,1.6112804221473598,1.3644109739447297,0.25790187148969435,5.1547005383792515,2.6427344100918364,2.4880338717125845,1.3333333333333333,0.0,0.0,3.4711971193069777,1.607607027581635,1.107710728323662,0.37178502388347023,0.0,0.0,42.44811287067333,8.21083300338766,13.270025534887438,4.773148148148149,9.462962962962962,107.29372862072798,127.89704986235282,1.1712785153933505,98.10090901185737,116.95599837557072,1.1369892407653333,55.9929640208252,52.333427408918794,0.2327291344094887,0.24853438042967116,0.2484995855004279,0.2327128410346963,11.912802207647836,11.90507175223749,14.062384700647673,13.433073535029614,0.27360146958546333,0.3259953924118108,0.29120097261979627,0.27360146958546333,18.210023725799804,25.714795717974525,35.431845470878734,26.796457128601865,0.27360146958546333,0.29120097261979627,0.29120097261979627,0.27360146958546333,18.2048652507725,21.76653939070334,30.481631229480524,26.54207350715734
FEWDUG_Complex_0_Ligand_0_OO_Cu.xyz,[H]C(=O)C1=C([O-])C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-0.47716,-0.4664,1.98542,1.97817,-0.66784,-0.698,1.609965480089557,-0.02114,0.16485,9.6453,30.0,13.0,30.0,1.0,30.771626825802436,232.0,0.4452991452991456,2.6311578434837126,7.0,62.0,72.0,1.154647435897436,0.13714882784031304,-0.26315789473684204,-0.5905077314906645,-0.7792207792207791,7.521626038662848,11.076923076923077,4.481481481481482,2.268431001890359,10.815354501957374,4.300825234462147,2.1524210233015664,10.490075742704942,4.078995266086304,2.011567749658384,10.30260706349973,3.952623368114452,1.9321449120927932,3.8185404339250493,3.578073043205543,11.956661941950333,3.29145917656771,11.446957697088651,3.132486571668465,4.535206888169947,0.4805960131091941,10.008071689507771,6.074586062669972,5.39372535714085,4.364645252032219,3.4826406733160904,1.8684787880490457,8.540111220059325,4.9377325312418225,4.266351549201007,2.994593758159011,1.9833957689409667,1.2346113281355728,135.0165097179196,20.369041756384217,23.39967403936209,10.691026077097504,11.740138888888888,234.06925650632786,239.70452494290436,1.3050561295384502,210.31518909457606,214.82546379673784,1.2560913003323462,55.99592389406007,55.24696020845863,0.5077917088466377,0.45379527893798727,0.4537317473871641,0.5077561583314446,14.606013882642806,13.298705436579345,12.639037992883965,12.711356501947305,0.5623073433705981,0.5035033040656642,0.5035033040656642,0.5623073433705981,109.392199381578,43.490763831851915,23.989836602456236,55.10400873608715,0.5623073433705981,0.5035033040656642,0.5035033040656642,0.5623073433705981,98.12494337185144,40.07590772370283,21.88847174490129,48.12472316853131
FEWDUG_Complex_0_Ligand_1_OO_Cu.xyz,[H]C([O-])=C1C(=O)C([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],-0.47716,-0.4664,1.98542,1.97817,-0.66784,-0.698,1.6099655424331112,-0.02114,0.16485,9.6453,30.0,13.0,30.0,1.0,30.771626825802414,232.0,0.4452991452991455,2.6311578434837135,6.0,62.0,72.0,1.154647435897436,0.1371488278548517,-0.26315789473684204,-0.5905096630610468,-0.7792207792207791,7.521626038662848,11.076923076923077,4.481481481481482,2.268431001890359,10.815354501957374,4.300825234462147,2.1524210233015664,10.490073823677593,4.0789939668708115,2.0115669300164503,10.30260706349973,3.952623368114452,1.9321449120927932,3.8185404339250493,3.578073043205543,11.956661941950333,3.2914575260623327,11.446954678675887,3.132486571668465,4.535206888169947,0.4805960131091941,10.008071689507771,6.074586062669974,5.393725357140848,4.364645252032219,3.4826406733160904,1.8684787880490457,8.540111220059325,4.9377325312418225,4.266351549201007,2.994593758159011,1.9833957689409663,1.2346113281355726,135.0165097179196,20.369041756384213,23.39967403936209,10.691026077097506,11.740138888888888,234.0681054830128,239.70315849690152,1.305052968366195,210.31516755861838,214.82545690833751,1.256091345803557,55.99592427775099,55.246958383525225,0.5077917088466377,0.45379527893798727,0.4537317473871641,0.5077561583314446,12.710383429950584,12.638133126487661,13.299480922792872,14.605968492683989,0.5623073513359529,0.5035033111980315,0.5035033111980315,0.5623073513359529,55.10270276021451,23.989836942283848,43.49076444791957,109.39220093117127,0.5623073513359529,0.5035033111980315,0.5035033111980315,0.5623073513359529,48.12472385024124,21.888472054962055,40.0759082913974,98.1249447618386
FIPRON_Complex_0_Ligand_0_ON_Cu.xyz,[H]C(=NC([H])(c1c([H])c([H])c([H])c([H])c1[H])C([H])([H])[H])c1c([O-])c([H])c([H])c2c([H])c([H])c([H])c([H])c12,-0.4847,-0.17936,1.98036,1.91638,-0.69597,-0.49757,1.6009488062209647,-0.03282,0.09307,8.5275,37.0,21.0,39.0,1.054054054054054,52.25682972031809,968.0,0.33538754895897765,1.5169608786852464,11.0,108.0,126.0,2.1407738095238096,0.0462357020639361,-0.19736842105263164,-1.9996517183618778,-2.597402597402595,10.147522734538942,15.879017013232515,7.513007284079085,3.8548483045806066,15.688959867700135,7.378779590335837,3.7697709929425636,13.959516724373454,6.185718018712253,3.02972220294854,13.38863653241737,5.803943930245816,2.799502129566041,5.680912880211029,5.512636993589704,17.460626007918762,4.111887339736758,14.741788511259426,3.700328368409104,6.7399185220432996,0.6345421896081016,14.656489770562874,10.25402019542349,8.8796043299238,7.651425230512383,6.164290196105043,5.023375206713466,11.861015385428956,7.023939937341049,5.063337401800733,3.63990539041727,2.412722987716989,1.6151150199559325,438.42600267069315,42.73992526530092,35.45993213375322,12.090965293524818,4.55059334845049,328.31119799066016,322.6578059462901,1.4019555834428288,310.37787031511203,303.36866814592133,1.3684410742035824,69.49676770258696,67.40902968137016,4.903134469738314,0.5386657882752696,0.5385903748135329,1.4176518411523824,15.343040534278144,14.322037326412147,12.135324539996589,18.122557787734564,10.769352155188463,0.5286348696727137,0.5286349737829187,2.6758325071712945,125.04432573871856,84.95341777640735,26.012070882134545,75.5173482543913,8.67149908120864,0.5286348696727137,0.5286349737829187,1.6453200755094548,118.82360778812803,81.3221567963345,25.42473271765791,71.21074517004512
