Model,n_terms,R^2,Q^2,adj_score,fin_score
"('f3chiv', 'fbonhh3', 'foq4')",3,0.38743932946805626,0.2575585776777196,0.17096508152558054,0.31437240133594946
"('bonh5', 'f3chiv', 'gap')",3,0.42279823559617236,-0.12286352497234443,0.17075481314322916,0.35550313902174635
"('bonh5', 'f3chiv', 'fkier_a')",3,0.39795781167712596,0.18445548923327137,0.17036163737043053,0.3250704388877472
"('bonh5', 'f3chiv', 'fglobal_eff')",3,0.4022021144777418,0.18365675957700922,0.16962057969445232,0.3330474072171218
"('0k', 'f3chiv')",2,0.00040476427567393003,-0.14837226420932081,0.16923327797279253,0.287038783829643
"('bonh5', 'f3chiv', 'fonhq3')",3,0.40444697983281874,-0.11026645493745746,0.16905815746302388,0.3342479826669216
"('f3chiv', 'f3k', 'fbonhh3')",3,0.3798353251048717,0.1804913612592226,0.16897173754965955,0.3086923715521025
"('bonh5', 'f3chiv', 'nbo*')",3,0.4010849707658599,0.1826919158660949,0.1687308147161476,0.32306759020804177
"('bonh5', 'f3chiv', 'nbo+')",3,0.3986137805876764,0.16507578174471815,0.16870585832751217,0.32369396446623055
"('bonh5', 'f3chiv', 'nbom')",3,0.4005885062161294,0.17832742969084148,0.16870585832751217,0.32369396446623044
"('bonh5', 'cnbo1', 'f3chiv')",3,0.3943787354262026,0.14228925037287132,0.16842692878552712,0.32563921642588545
"('bonh5', 'f3chiv', 'global_eff')",3,0.4065536265650087,-0.035244928148076005,0.16744024129213197,0.3372262520829946
"('bonh5', 'f3chiv', 'foq3')",3,0.40396128115482177,-0.10762645238137547,0.1667805039677639,0.3336469478406906
"('f3chiv', 'f3kal', 'fbonhh3')",3,0.3805372014653706,0.18068622357280317,0.16617327788695957,0.308645014628396
"('bonh5', 'f3chiv', 'fbonhq4')",3,0.4231602027799303,-0.05883070512853106,0.1661699960568388,0.35530246008919564
"('f3chiv', 'f3ka', 'fbonhh3')",3,0.38038710219699967,0.17140534181717382,0.16611470018967767,0.30838829993329986
"('f3chiv', 'f3kb', 'fbonhh3')",3,0.3805967454638406,0.17811531030369565,0.16604636027469133,0.3086330983239527
"('f3chiv', 'fbonhh3', 'foq1')",3,0.3887215454252121,-0.1427110594871921,0.1650453024782521,0.31685141714108433
"('bonh5', 'f3chiv', 'foh3')",3,0.3890325749157372,0.0541390384786542,0.16495815499103628,0.32901940559045406
"('f3chiv', 'fbonhh3', 'fonhq1')",3,0.3878026587445049,-0.18417020680615326,0.16469843430713182,0.31586183525272893
"('f3chiv', 'fbonhh3', 'onbo2')",3,0.3865766257323019,0.2599310384864125,0.16341815671512205,0.31189867769286017
"('bonhh6', 'f3chiv', 'fkier_a')",3,0.4006637825241236,-0.16414965961699624,0.16267698271589048,0.3257131713189819
"('f3chiv', 'fbonhh3', 'fonhq2')",3,0.3952680649365873,0.24512527267452422,0.16210821544375398,0.32435062883561183
"('f3chiv', 'fbonhh3', 'foq2')",3,0.39791627834323273,0.2462703147330887,0.16187370854271876,0.3271545347493554
"('f3chiv', 'fbonhh3', 't_ova')",3,0.4189832144352238,0.24965728851034075,0.16120588183093865,0.34999403294305487
"('bonh5', 'f1ka', 'f3chiv')",3,0.3993974460674944,-0.1177430415698626,0.16042214087903583,0.33232926674173346
"('f3chiv', 'fbonhh3', 'nbo2')",3,0.3906022884212472,0.2802758381391247,0.16039587901502528,0.3123192704692266
"('f3chiv', 'fbonhh3', 'homo')",3,0.3890768803333836,0.2665802329274153,0.1599393918137786,0.31418593939575956
"('f2kal', 'f3chiv', 'fbonhh3')",3,0.3828866922188511,0.2433726640087447,0.15979727337882177,0.3109849430643007
"('f3chiv', 'fbonhh3', 'foh4')",3,0.385813769184044,0.2445351087979999,0.15906385948465962,0.3135368313761904
"('f3chiv', 'fbonhh3', 'foh1')",3,0.3858137691840442,0.2445351087980001,0.1590638594846593,0.3135368313761904
"('f3chi', 'f3chiv', 'fbonhh3')",3,0.38136768789873166,0.24636146529416036,0.15904689179860043,0.30826830160760843
"('f3chiv', 'fbonhh3', 'fonhh1')",3,0.3847885938181814,0.24341457210466255,0.1589654449369493,0.31257393140426804
"('f3chiv', 'fbonhh3', 'fonhh4')",3,0.38478859381818176,0.24341457210466255,0.15896544493694909,0.31257393140426837
"('bonh5', 'f3chiv', 'fbonhh2')",3,0.3940121536786434,-2.9312747917620285e-05,0.15895792581877366,0.32189430423812304
"('bonh5', 'f3chiv', 'fbonhh5')",3,0.3940121536786433,-2.9312747917620285e-05,0.15895792581877344,0.3218943042381235
"('f3chiv', 'fbonhh3', 'fonhq3')",3,0.3929338355929144,0.2540074302530577,0.1589440911101987,0.31938041244656235
"('bonh5', 'f3chiv', 'fonhh3')",3,0.385456782363942,-0.018372562463613074,0.15841454237726882,0.32584809308025064
"('nbo1', 'f3chiv')",2,0.313051637054222,0.20483470927517933,0.1584004363211423,0.27321946573027767
"('f3chiv', 'nbo1')",2,0.313051637054222,0.20483470927517933,0.1584004363211422,0.27321946573027767
"('f3chiv', 'fbonhh3', 'foq3')",3,0.3923875989191571,0.25275649104894404,0.157394960630173,0.3187137911269857
"('f3chiv', 'fbonhh3', 'fhosoya')",3,0.3894544732129057,0.24742523907332725,0.15726593252612764,0.3163831378473504
"('f3chiv', 'fbonhh3', 'fbonhq3')",3,0.41309123656942937,0.2496263786944366,0.1562534713109961,0.34255981185905826
"('bonhh6', 'f3chiv', 'onbo+')",3,0.3905404410379325,-0.20073119988370225,0.15597153769839545,0.3187590173730601
"('f2kb', 'f3chiv', 'fbonhh3')",3,0.3829687161754024,0.23991487868361316,0.1558858706155717,0.310893081761603
"('bonhh6', 'f3chiv', 'onbo*')",3,0.38720033401377474,-0.19406590704496707,0.155815197708,0.31871900189474234
"('bonh5', 'f3chiv', 'onbo1')",3,0.40082380225006076,0.18649068379923817,0.1545307878797083,0.3225585745841676
"('bonh5', 'f1k', 'f3chiv')",3,0.39393485000479855,0.10712576648712313,0.15419649301951144,0.32944699468510263
"('f3chiv', 'fbonhh3', 'onbom')",3,0.3879335338760409,0.2712630296259706,0.15355026821143403,0.30959654706955697
"('f3chiv', 'fbonhh3', 'onbo+')",3,0.38400263961193604,0.24816569331495153,0.15355026821143403,0.30959654706955697
"('f3chiv', 'fbonhh3', 'onbo*')",3,0.3811202918040202,0.23094843446051228,0.1534298629060774,0.30956834221172447
"('f3chiv', 'fbonhh3', 'onbo1')",3,0.39381692235598353,0.296400071879916,0.15311318954415998,0.3153010891022642
"('bonh5', 'f3chiv', 'f4chi')",3,0.3918811056667112,0.22372781116397322,0.15178101229295804,0.3280738185728236
"('f3chiv', 'f4chi', 'fbonhh3')",3,0.38347748870452847,0.1637960529145993,0.1510587566435041,0.31255146664670097
"('bonh5', 'f1chiv', 'f3chiv')",3,0.3934489185431762,0.1994139548579117,0.1505119544948429,0.31973950443762
"('f2k', 'f3chiv', 'fbonhh3')",3,0.38312331021238366,0.23128702194484685,0.1504335129298333,0.3122719266982479
"('f2ka', 'f3chiv', 'fbonhh3')",3,0.3819970335495544,0.16149715816485122,0.1501426880635237,0.30967621068384354
"('f1chiv', 'f3chiv', 'fbonhh3')",3,0.38421461375245214,0.26114176573442593,0.15008283959262125,0.3050710622111319
"('f3chiv', 'foh3', 'pb_vol')",3,0.4061647796016805,0.14955420805349473,0.14820889846548735,0.3362453993450516
"('f3chiv', 'fbonhh3', 'nbom')",3,0.3899656089515324,0.2898355544075456,0.14757917212085736,0.30506191140863603
"('f3chiv', 'fbonhh3', 'nbo+')",3,0.3864380355832131,0.27238844891888214,0.1475791721208568,0.3050619114086358
"('bonh5', 'f3chiv', 'lumo')",3,0.41189350250079027,-0.08780875886609674,0.14672928864995427,0.3423181135394944
"('f3chiv', 'fbonhh3', 'nbo*')",3,0.39118429915904185,0.2961045266196787,0.14664676937320276,0.30468033817279716
"('f3chiv', 'fbonhh3', 'fbonhq4')",3,0.39635392905834,0.24073647030012246,0.14559047953962478,0.32348736926326127
"('f3chiv', 'f5chi', 'fbonhh3')",3,0.3986803985061902,0.15448653596448014,0.14540624941365266,0.3289811135860182
"('f1ka', 'f3chiv', 'fbonhh3')",3,0.3805865372145949,0.10860933648995497,0.14481589982617915,0.3080051920922211
"('bonh5', 'bpa', 'f3chiv')",3,0.4000896553777369,0.18237266741143232,0.1447035994739294,0.3301363747414633
"('f1k', 'f3chiv', 'fbonhh3')",3,0.37904254081910016,0.15124988888575064,0.14191631227301116,0.3076358205468017
"('bonhh6', 'f1chiv', 'f3chiv')",3,0.3891714598352046,-0.06427902899515425,0.1399356212198547,0.31192132620557744
"('bonh5', 'f1kb', 'f3chiv')",3,0.3939875142639122,-0.14243654541096973,0.1397992700115428,0.3271575382433908
"('bonhh6', 'f2kal', 'f3chiv')",3,0.38611527005447344,-0.18853749260569108,0.13963981973750883,0.3160677690135636
"('f3chiv', 'fbonhh2', 'fbonhh3')",3,0.38739131417409967,0.23978545408155638,0.13931140630453465,0.31246496459203843
"('f3chiv', 'fbonhh3', 'fbonhh5')",3,0.38739131417409955,0.23978545408155583,0.13931140630453398,0.3124649645920379
"('d3chi', 'fzagreb2', 'oh3')",3,0.4250684342282691,0.22823426867371666,0.1384069928236451,0.3562511894199497
"('f3chiv', 'foh3', 'pb_vol_nh')",3,0.399358022493977,0.06657476886264935,0.13741646496738746,0.3282058379753311
"('f3chiv', 'fbonhh3', 'gap')",3,0.384709235879365,0.22857185032704153,0.13586598704063768,0.3111069843728753
"('f3chiv',)",1,0.25679261207551596,0.16525359942311257,0.13544710519922842,0.2302502221785181
"('f1kb', 'f3chiv', 'fbonhh3')",3,0.38030331876706214,0.07394775790275443,0.13503932186378087,0.3079627210681297
"('f3chiv', 'fbalaban', 'fbonhh3')",3,0.39988377864402547,0.2406070167145027,0.13473173286870532,0.32805571531276945
"('f3chiv', 'nbo1', 'oh4')",3,0.345193337116784,-0.24005223140988163,0.13454268562058502,0.29649452457132663
"('bonh5', 'f3chiv', 'f5chi')",3,0.38822097836354763,0.15364094536379946,0.13443891641106187,0.3237968322200655
"('bonhh6', 'f2k', 'f3chiv')",3,0.38312966604525556,-0.14259404813345045,0.13383042838545411,0.3139069355398968
"('bpa', 'f3chiv', 'fbonhh3')",3,0.3812606145569398,0.23132004198939182,0.13309179859102827,0.3069708981417928
"('bonh7', 'f3chiv', 'nbo1')",3,0.35816053962290084,-0.2309447783923655,0.13192948324390408,0.3071499375059832
"('f1kal', 'f3chiv', 'fbonhh3')",3,0.38037495176576985,0.00228179207180057,0.1319029887872376,0.3081809519540125
"('bonh5', 'f1kal', 'f3chiv')",3,0.39190804507429167,-0.11472260342198459,0.1315294632250832,0.3252426457245021
"('f3chiv', 'fbonhh3', 'fbonhq1')",3,0.3846562139586188,0.22134781837518847,0.13057479590816123,0.3115124424425034
"('f3chiv', 'fonhh3', 'pb_vol')",3,0.3964664355324732,0.031966024545338145,0.12905722991930146,0.32548215648599466
"('bonh5', 'f3chiv', 'fbalaban')",3,0.3962813898140163,0.12154841295989127,0.1288801837668413,0.3253912482025214
"('bonh5', 'f3chiv', 'fbonhh1')",3,0.4004201397291838,-0.158437388614578,0.12745350116012477,0.3312196283144986
"('bonh5', 'f3chiv', 'fbonhh4')",3,0.40042013972918367,-0.15843738861457823,0.12745350116012422,0.33121962831449825
"('f3chiv', 'fbonhh3', 'lumo')",3,0.38435669895509084,0.22608911043525148,0.12509458994668998,0.30929980436235505
"('bonh5', 'fzagreb1', 'kier_a')",3,0.3507392251029332,0.19283918568034353,0.12301002155807994,0.2779210059719591
"('bonh5', 'fzagreb2', 'kier_a')",3,0.3559423456223664,0.21389059498211682,0.12204648237210824,0.2789567142463182
"('f3chiv', 'fbonhh3', 'fkier_al')",3,0.3881669922089367,0.2331572765276726,0.12189180295949786,0.31199247114055517
"('d3chi', 'fzagreb2', 'lumo')",3,0.28734043849849733,0.14319240617764928,0.12162554739309972,0.32817705839259115
"('f0chiv', 'f3chiv', 'fbonhh3')",3,0.3856956205560813,0.2087056221086484,0.12106990894459568,0.31271045202153513
"('bonh5', 'd3chi', 'fzagreb2')",3,0.36889834385100795,0.1886839355868195,0.12019306860450463,0.2985549155312037
"('f3chiv', 'fbonhh3', 'fkier_b')",3,0.38943376272325336,0.24862031030573029,0.11967851413178521,0.31031438325807037
"('f3chiv', 'fbonhh3', 'redu')",3,0.3829541360122981,-0.10991856140008038,0.11869300776747438,0.30972961409699495
"('angle', 'f3chiv')",2,0.2978732381605711,-0.1564348335132777,0.11801849018589716,0.24898431058689696
"('f3chiv', 'fonhh3', 'pb_vol_nh')",3,0.3891475775054237,-0.07231742782978534,0.11686852745815579,0.31678695924243117
"('f0k', 'f3chiv', 'fbonhh3')",3,0.3818164425264591,-0.24696418375834073,0.11675176774355722,0.3087903572892432
"('f3chiv', 'pb_vol')",2,0.32147391743782605,0.17679076434281837,0.11452876149439561,0.2714367362648089
"('bonh5', 'f3chiv', 'fkier_al')",3,0.3975299916838916,0.022273211580663088,0.11450621552468487,0.32487648555649895
"('bonh5', 'f2chi', 'f3chiv')",3,0.4357580397169193,0.17274417816807974,0.11435362395258486,0.36864379968928285
"('d4chi', 'fzagreb1', 'redu')",3,0.29225199259779067,0.05887673127624016,0.11114586607630783,0.3065179280928163
"('d3chi', 'festrada', 'k_xib')",3,0.37176655683320947,0.12365987677163748,0.11112573985620788,0.30262017409563624
"('f3chiv', 'nbo1/2')",2,0.2955794494246471,0.17052168857552397,0.11086628116843678,0.24291418643420282
"('nbo1/2', 'f3chiv')",2,0.2955794494246471,0.17052168857552386,0.11086628116843633,0.24291418643420282
"('f3chiv', 'foh3', 'global_eff')",3,0.39087197355370273,0.214251523447352,0.1106656942827815,0.3161694347789401
"('f3chiv', 'nbo1', 'onhh4')",3,0.3302527742532545,-0.23792225156409574,0.11063558343867641,0.2835009320083751
"('f0chi', 'f3chiv', 'fbonhh3')",3,0.3840240511468005,0.2098050743192088,0.10931522145615824,0.310145936595958
"('angle', 'f3chiv', 'nbo1')",3,0.31612255140759604,-0.163611174384795,0.10921496461209967,0.2632921761356838
"('f3chiv', 'pb_vol_nh')",2,0.31405024894238087,0.1690550212093168,0.10679852532678691,0.263109325971043
"('bonh5', 'f3chiv', 'fkier_b')",3,0.3965699336090045,0.12026768743553684,0.10474487613498751,0.32084796618274836
"('crest_flex', 'f3chiv', 'fbonhh3')",3,0.3938148311516517,0.20485224047003814,0.10472114901382146,0.32107056679758783
"('f3chiv', 'oh4')",2,0.2954515393705992,-0.2501315957584924,0.10468484129921263,0.24437758744933247
"('bonh5', 'f0chi', 'f3chiv')",3,0.3933781964657713,0.015037209434808907,0.1017695620766147,0.3232230295767409
"('bonh5', 'crest_flex', 'f3chiv')",3,0.40390718077622956,-0.20340340199898277,0.10059884077437198,0.334694425896942
"('1k', 'f3chiv')",2,0.29087816279929357,-0.20236730044165863,0.0995807026200034,0.2398100855740466
"('1kal', 'f3chiv')",2,0.28671628414383643,-0.200910520233051,0.09811872444338354,0.23537909216582575
"('bonh7', 'f3chiv')",2,0.3074284911964489,-0.28130901737230474,0.09625133083396775,0.25665623994930564
"('cnbo1', 'f3chiv')",2,0.2960739643691769,0.15680160812639177,0.09493124114336515,0.24366216357996673
"('1kb', 'f3chiv')",2,0.28691221772459685,-0.20118113221768064,0.09459798152246668,0.2354344379900679
"('f3chiv', 'fbonhh3', 'fbonhh4')",3,0.38466876763251967,0.1953039567343714,0.09373478896144705,0.31027896843708
"('f3chiv', 'fbonhh1', 'fbonhh3')",3,0.3846687676325201,0.19530395673437106,0.09373478896144705,0.3102789684370799
"('d3chi', 'fzagreb1', 'onhh3')",3,0.39308894672472783,0.18529468721712028,0.09290454914722168,0.31960787701143367
"('f3chiv', 'onhh4')",2,0.2861854009970043,-0.21348633533749561,0.09110852452578,0.23524620866887525
"('f2chi', 'f3chiv', 'fbonhh3')",3,0.39528648107015907,0.20160053526899957,0.09108165793321732,0.32062970675053315
"('f3chiv', 'fglobal_eff', 'foh3')",3,0.29628643927737186,0.13723579816258913,0.09079049748685997,0.30252914405604514
"('f3chiv', 'fwiener')",2,0.291692410908977,-0.22313570834797702,0.09051474913950175,0.24036886188568207
"('fwiener', 'f3chiv')",2,0.2916924109089769,-0.22313570834797702,0.09051474913950153,0.24036886188568207
"('f3chiv', 'fonhh3', 'global_eff')",3,0.37951194908717256,0.11658662629260763,0.09043908399660361,0.3030975136065215
"('f3chiv', 'nbo+')",2,0.28239415551972924,0.1675550341617259,0.08930116246940689,0.23199488373663957
"('nbo+', 'f3chiv')",2,0.28239415551972913,0.16755503416172557,0.08930116246940689,0.23199488373663957
"('nbom', 'f3chiv')",2,0.27268563145840763,0.17019536984235673,0.08930116246940678,0.23199488373663946
"('f3chiv', 'nbom')",2,0.27268563145840763,0.17019536984235673,0.08930116246940678,0.23199488373663957
"('f3chiv', 'nbo*')",2,0.2654001848768516,0.16905695370598017,0.08922758703554001,0.23088957932135235
"('nbo*', 'f3chiv')",2,0.2654001848768516,0.16905695370598017,0.08922758703554001,0.23088957932135235
"('1ka', 'f3chiv')",2,8.689075411405511e-07,-0.185664547152687,0.0887077890043344,0.23471962489477027
"('f3chiv', 'wiener')",2,0.29353387165030986,-0.27207344546931456,0.08761357313831797,0.2420696754698637
"('wiener', 'f3chiv')",2,0.29353387165030975,-0.2720734454693148,0.08761357313831797,0.2420696754698638
"('cnbo1', 'f3chiv', 'fbonhq2')",3,0.3582835639002834,0.18216980153562612,0.08659183493030764,0.28347889320180475
"('f3chiv', 'nbo1', 'nbo1/2')",3,0.3066367146578295,0.17807785841357882,0.08657496721455071,0.23765790676068455
"('d3chi', 'festrada')",2,0.2811300144545813,0.061356312971868165,0.08619065926547331,0.2309213853878085
"('festrada', 'd3chi')",2,0.2811300144545812,0.06135631297186794,0.08619065926547331,0.2309213853878085
"('fzagreb2', 'd3chi')",2,0.2856398896444491,0.1415636280156034,0.08539197599359027,0.23345656508270374
"('d3chi', 'fzagreb2')",2,0.2856398896444491,0.14156362801560307,0.08539197599359027,0.23345656508270385
"('d3chi', 'f3chiv')",2,0.00815835892061223,-0.16112646948261866,0.0849426668905896,0.2265308202270504
"('fkier_a', 'f3chiv')",2,0.25757614677682095,0.15443304149171633,0.08393118861750304,0.19904174765324523
"('f3chiv', 'fkier_a')",2,0.25757614677682095,0.15443304149171622,0.08393118861750304,0.1990417476532449
"('d3chi', 'fzagreb2', 'k_xib')",3,0.36028814705191303,0.16195446692362214,0.08302368590856957,0.2868363330405965
"('d3chi', 'fzagreb2', 'k_xia')",3,0.3550733448408422,0.15970783962439716,0.08287554037456957,0.28171996028229185
"('f2chiv', 'f3chiv', 'fbonhh3')",3,0.3905346528838972,0.16275814073821804,0.08274604368383875,0.3194959990345213
"('d3chi', 'festrada', 't_ova_nh')",3,0.3548295033926381,0.15453706163722614,0.08245787915518199,0.2905999860147215
"('f3chiv', 'lumo', 'pb_vol')",3,0.3756555180364596,0.1775772543651396,0.08244512693610895,0.3048428882896117
"('d3chi', 'festrada', 'k_xia')",3,0.3515309321813873,0.09420882472379632,0.08174290946470397,0.2829828892277728
"('f1ka', 'festrada')",2,0.318446366130389,0.04519473810468322,0.08039516761137855,0.26896302953627804
"('d3chi', 'fzagreb2', 'redu')",3,0.2924457934406939,0.14762674303970602,0.08016954714971325,0.283534520712447
"('d2chi', 'f3chiv')",2,0.017442005663616866,-0.20072509273753214,0.07998788717782102,0.23297161080929307
"('f3chiv', 'fonhq4', 'nbo1')",3,0.29598281358592227,0.13929241523111857,0.07978769038004085,0.2513023009794312
"('f3chiv', 'kier_b')",2,0.2840158153815424,-0.21973817317273858,0.07952371146688586,0.2343386685354647
"('kier_b', 'f3chiv')",2,0.28401581538154264,-0.21973817317273836,0.07952371146688575,0.23433866853546492
"('f3chiv', 'nbo1', 'onbo-')",3,0.3046876033593039,0.18069462986705587,0.0792905419165264,0.23373492792841766
"('bonh5', 'd3chi', 'fzagreb1')",3,0.33616505169744715,0.07926734160139459,0.07907384582052801,0.2665785047632203
"('d3chi', 'fzagreb2', 't_ova_nh')",3,0.2887391523158406,0.14386442796683463,0.07881213686406874,0.28471972270294854
"('d1chi', 'f3chiv')",2,0.022967203737912723,-0.19856627915085245,0.07863732887587538,0.23242102479038396
"('f3chiv', 'nbo1', 'onbo1/2')",3,0.30657393246530995,0.18982312061866424,0.07857788645173269,0.23290838670581304
"('f3chiv', 'foq4', 'nbo1')",3,0.2961050683452868,0.13950718291898745,0.0784558813951648,0.25038221397912663
"('f3chiv', 'onbo-')",2,0.2694041088429481,0.15302551988953728,0.07786277166069333,0.21725258916075185
"('onbo-', 'f3chiv')",2,0.26940410884294774,0.15302551988953716,0.07786277166069322,0.21725258916075207
"('d4chi', 'fzagreb1', 'k_xia')",3,0.3761468521100165,0.1649870815748845,0.07761289937298266,0.3027670011410222
"('f3chiv', 'nbo-')",2,0.27070573332277326,0.15441436736499958,0.07761175485786898,0.21997449424926385
"('nbo-', 'f3chiv')",2,0.27070573332277326,0.15441436736499914,0.07761175485786886,0.21997449424926385
"('f1chi', 'f3chiv', 'fbonhh3')",3,0.3913911227042962,0.2259108578356419,0.07559975291245302,0.31447867599244794
"('f3chiv', 'fbonhq2')",2,0.2777422957820447,0.13926468554512306,0.07525459252055755,0.22425119046962638
"('f3chiv', 'nbo-', 'nbo1')",3,0.3095023812890636,0.1816343020222324,0.07456321029779067,0.2379009456942569
"('bonh5', 'd3chi', 'festrada')",3,0.31524448431636853,-0.050278200821749275,0.07340629365637463,0.24922840466874152
