Model,n_terms,R^2,Q^2,adj_score,fin_score
"('2chiv', 'bonh8', 'd1chi')",3,0.7694306598181719,0.6791944694655672,0.6429673003762387,0.7433634156360442
"('2kal', 'f2chiv', 'onh8')",3,0.764682120478669,0.5469504092040218,0.6426953006339401,0.7377341528710724
"('Tenbo1', 'crest_flex', 'd0chi')",3,0.7748426584497832,0.663570107210765,0.642613441468721,0.7568080820197343
"('2chiv', 'bonh8', 'd2chi')",3,0.7683808877666026,0.6795713678303218,0.6426073177348932,0.7420078474816894
"('2chi', 'bonh2', 'd1chi')",3,0.7711886684598717,0.6684084706623153,0.6425096312092629,0.7476962452625993
"('crest_flex', 'fbonhq2', 'zagreb1')",3,0.7797325101437442,0.6779003208800809,0.6421362825638953,0.7544505921577243
"('2chi', 'bonh8', 'kier_al')",3,0.7663984139921195,0.6777862612164096,0.6420740216890415,0.7397920765230939
"('Tenbo1', 'angle', 'd0chi')",3,0.7943697429550889,0.6773548334054265,0.6420525742438687,0.7707143230551184
"('bonh8', 'd2chi', 's2chi')",3,0.7680061924769013,0.6775856549592341,0.6419511264106068,0.7419888657124085
"('f2chiv', 'fbonhq2', 's5chi')",3,0.7570124080326304,0.6782334860904303,0.6418635375029882,0.7289129900953317
"('Tenbo1', 'crest_flex', 'f2chiv')",3,0.7762215201723426,0.6846429249053636,0.6418236882912156,0.7513882343965546
"('2chi', 'd0chi', 'o8')",3,0.7670897378709535,0.6769599615536175,0.6417510539440071,0.7405706632837343
"('2chi', 'bonh8', 'd2chi')",3,0.7684689419839481,0.6782551731054156,0.6415537854475084,0.7419886908537369
"('bonhr', 'f2chi', 'foh1')",3,0.7642051835113087,0.6711764582804614,0.6411780876519673,0.7384999202748675
"('bonhr', 'f2chi', 'foh4')",3,0.764205183511309,0.6711764582804616,0.641178087651967,0.7384999202748675
"('Tenbo1', 'd0chi', 'oq4')",3,0.786737292335751,0.677763571426282,0.6411165014033421,0.7623150622127304
"('2chiv', 'balaban', 'or')",3,0.7728338183770145,0.6585108815932197,0.6410737596585141,0.7485810763199009
"('f2chi', 'f2kb', 'fbonhq2')",3,0.7578268749664592,0.6808829324547958,0.6408553211758303,0.7305987256316123
"('1chi', '2chiv', 'bonh2')",3,0.7716639948647539,0.6709595858741444,0.640853803004096,0.7472568553260117
"('2chiv', 'd2chi', 'o8')",3,0.7621862313279426,0.676706494687292,0.6405503258613887,0.7351144522787101
"('crest_flex', 'fbonhq2', 's4chi')",3,0.781538946175003,0.6770415097354501,0.6404837058191961,0.7563287593043397
"('2chi', 'kier_al', 'oq1')",3,0.7688145061963195,0.6750738859862578,0.6404592234313449,0.7425156208160721
"('2chiv', 'bonhr', 'onhh1')",3,0.7802505551723484,0.6418430709647995,0.64045519238883,0.7629806329461742
"('f2chi', 'f2ka', 'fbonhq2')",3,0.7580695064972374,0.6751821564568457,0.6403277753149065,0.7323117386127914
"('Tenbo1', 'crest_flex', 'nbo1/2')",3,0.7720418121788479,0.6799703866604228,0.6402552902916876,0.7472982048495942
"('d4chi', 'f2chiv', 'fbonhq2')",3,0.7566340561043285,0.6767097594360614,0.6402198678983608,0.7283986014243287
"('d2chi', 'o8', 's2chi')",3,0.7617612280274986,0.6745744020903888,0.6399700138899976,0.7351152190200148
"('2chiv', 'balaban', 'onhr')",3,0.7723720714553947,0.6577081692912066,0.6399190099383769,0.7480536898213488
"('Tenbo1', 'crest_flex', 'f2chi')",3,0.7726013074527525,0.6843664096017588,0.6396839474414469,0.7462310819246378
"('2chi', 'd2chi', 'o8')",3,0.7623092228781921,0.6760188770374582,0.6396659726429785,0.7351324249608298
"('d3chi', 'nb', 'o8')",3,0.7628319261641813,0.6752364150881529,0.639660263630212,0.7365165106678069
"('bonh8', 'd1chi', 's2chi')",3,0.7670469802874372,0.6745039851376887,0.6394866850034858,0.7410219248014913
"('d3chi', 'onh1', 's2chi')",3,0.7640695467439549,0.6726655244715942,0.6393080115385283,0.7381477027927613
"('f2chi', 'fbonhq2', 'foh1')",3,0.7591449276027796,0.668437024442698,0.6392263255320405,0.7317193250695015
"('f2chi', 'f4chiv', 'fbonhq2')",3,0.7603675874452004,0.6790723903743081,0.6390696659733485,0.7332540214366874
"('0k', 'f2chi', 'fbonhq2')",3,0.7571919401196466,0.2656649383167662,0.638915570251865,0.729919119294458
"('crest_flex', 'fbonhq2', 'hosoya')",3,0.7730723672690238,0.674458736707093,0.6388086867020113,0.7471009728713506
"('2chi', 'kier_al', 'onhq1')",3,0.767334853740979,0.6731531674880469,0.6384128943361367,0.7408882601065808
"('bonh4', 'f2chiv', 'fbonhh1')",3,0.751395379339044,0.6764833332269771,0.6383868083337748,0.7225507885036224
"('f2chiv', 'fbonhh1', 'onhq4')",3,0.7604176479300216,0.675371082635138,0.638098392680022,0.7327705000788451
"('f2chiv', 'fbonhh4', 'onhq4')",3,0.7604176479300213,0.6753710826351378,0.6380983926800216,0.732770500078845
"('f2chiv', 'k_phial', 'onh8')",3,0.7603670743147213,0.5173972030210076,0.6379646476370152,0.7336121572070803
"('f2chi', 'fbonhq2', 'fzagreb2')",3,0.7595609259026208,0.6718962987356808,0.6378573100009994,0.7324900863478849
"('2chiv', 'bonh2', 'd2chi')",3,0.7676677302570141,0.6692762733096698,0.6375683703753132,0.7438118354347646
"('f2chi', 'f2k', 'fbonhq2')",3,0.7576556282414822,0.6733745329736418,0.6374372617008617,0.7316212251025628
"('2chi', 'kier_al', 'o8')",3,0.7605838677797327,0.6732089815221558,0.637359504382467,0.733303441963466
"('2chiv', 'bonhq1', 'kier_al')",3,0.7677209380274275,0.672618469668163,0.6373448259445615,0.7416342853863007
"('f2chiv', 'fbonhh1', 'oq4')",3,0.7608995149366009,0.6744312215492261,0.6373208316059413,0.7333927425430372
"('f2chiv', 'fbonhh4', 'oq4')",3,0.7608995149366007,0.6744312215492256,0.6373208316059407,0.7333927425430371
"('2chiv', 'bonhq1', 'd0chi')",3,0.7682825989606292,0.6713634261084862,0.6371843672025167,0.7426599059986296
"('f2chiv', 'k_phi', 'onh8')",3,0.7628963720192958,0.5415473285104133,0.6371409585047613,0.735708208155678
"('2chiv', 'crest_flex', 'foh1')",3,0.7671815271644842,0.6700011804834494,0.6371098509801341,0.7428706347567626
"('2chiv', 'crest_flex', 'foh4')",3,0.7671815271644842,0.6700011804834496,0.6371098509801337,0.7428706347567626
"('crest_flex', 'f3chiv', 'fbonhq2')",3,0.7667157928018484,0.6693445080619174,0.6369927503678758,0.7415019855065785
"('Tenbo1', 'crest_flex', 'd1chi')",3,0.773013029386286,0.6596971261108485,0.6369169200588527,0.7534518470324887
"('2k', 'f2chiv', 'onh8')",3,0.7615387422183169,0.4729004056524745,0.6368969557794488,0.7340604168388448
"('bonh8', 'f2chiv', 'global_eff')",3,0.7617365302016428,0.6737691452332786,0.6367870911091997,0.7343270097997167
"('0chi', 'd0chi', 'or')",3,0.7645133063464675,0.6619574871037041,0.6366448957798324,0.7382369098337555
"('d0chi', 'or', 's0chi')",3,0.764053571576099,0.6579151449727999,0.6365320735885007,0.7382462700015932
"('d3chi', 'o1', 's2chi')",3,0.7616303529348245,0.6702955224073641,0.6365103945313413,0.7353750103292273
"('Tenbo1', 'd0chi', 'kier_b')",3,0.7743576124504179,0.6820465737556588,0.6364983681545802,0.7449853217303177
"('0chiv', 'd0chi', 'or')",3,0.7636727567886695,0.6551055973580127,0.6364829412713162,0.7382567169997327
"('Tenbo1', 'bonhr', 'd1chi')",3,0.7828553205431166,0.675260710142451,0.6363898529859233,0.7578810315341244
"('f2chiv', 'k_ups', 'onh8')",3,0.7666799401454312,0.5423997993997254,0.6363242409285988,0.7400673415586823
"('bonhr', 'f2chiv', 'oh4')",3,0.7678703231920718,0.6647562691988045,0.6362864858627941,0.7430773756736583
"('Tenbo1', 'd0chi', 'onhq4')",3,0.7835905853705508,0.673872239197874,0.6362783740992999,0.7587236706172066
"('1chi', '2chiv', 'o8')",3,0.762144686399942,0.6734794244986423,0.6362642356835086,0.7345913510758022
"('f2chiv', 'k_upsb', 'onh8')",3,0.7657465802572594,0.13252851624416184,0.6360256648562389,0.7393808627574413
"('2chiv', '4chi', 'bonh8')",3,0.7700784891340691,0.6743537017291392,0.6358430809380149,0.7435102777855889
"('bonh2', 'd2chi', 's2chi')",3,0.7668689672825403,0.6642962306702911,0.6356812442725885,0.7434316542477666
"('bonh2', 'kier_al', 's2chi')",3,0.7646822531688646,0.6589170619113455,0.6356215302598234,0.7418838475628943
"('2chiv', 'd4chi', 'or')",3,0.762226385960069,0.6432308983580661,0.6355518060474465,0.7392421689686527
"('kier_al', 'onh8', 's2chi')",3,0.75803184157965,0.6696443469077795,0.6355368233026839,0.731125670760262
"('bonhq1', 'kier_al', 's2chi')",3,0.7661699896737441,0.6679437875249812,0.6354836294042258,0.7406349539902015
"('0chi', 'd0chi', 'onhr')",3,0.7639626232680661,0.6614099840315453,0.6354225977761851,0.7375507883623209
"('2chiv', 'd4chi', 'onh8')",3,0.7568694850108165,0.6726251716050711,0.6353665988597618,0.7291641238301453
"('1chiv', 'bonh2', 'd0chi')",3,0.7629294626828976,0.6584214823396448,0.6353609861329546,0.7389928473474423
"('0chiv', 'd3chi', 'onh8')",3,0.7643444281423234,0.6725703491021173,0.6353131466293541,0.737588608852001
"('2chiv', 'd2chi', 'oq1')",3,0.7695528489287398,0.6707458082749485,0.6353041853183075,0.7432592901623012
"('d0chi', 'onhr', 's0chi')",3,0.7635297426167393,0.6574807426265463,0.6352913759870471,0.7375588311352108
"('0chiv', 'd0chi', 'onhr')",3,0.7631723340183704,0.6547980931500763,0.6352259601966496,0.7375675627201795
"('Tenbo1', 'f2chiv', 'nbo+')",3,0.7675038990233713,0.6361950709789939,0.635029809032069,0.7528550422971334
"('0chi', 'd0chi', 'kier_b')",3,0.7683980502914123,0.6635940759829818,0.6350059013597104,0.7438323142505081
"('d0chi', 'nb', 'o8')",3,0.7568184939013556,0.6690004681422774,0.6348732374457235,0.7299969033721849
"('2chiv', 'd0chi', 'onh8')",3,0.7582880643687755,0.6694393607690103,0.6347364345636421,0.7314789291374159
"('2chiv', 'bonhr', 'f0chi')",3,0.7639108280310156,0.6463309124800664,0.6345257448001805,0.7507028905954218
"('bonhr', 'f2chiv', 'global_eff')",3,0.7577833029681815,0.6718316716809278,0.6344851449399421,0.730480345398131
"('2ka', 'f2chiv', 'onh8')",3,0.7598884012810178,0.47057007599999445,0.6344192273496887,0.7322111234366074
"('d2chi', 'oq1', 's2chi')",3,0.7688939966249806,0.6673960298129185,0.634382714358678,0.743255161505866
"('2chiv', 'd4chi', 'onhr')",3,0.7619357358235633,0.6439199354237479,0.6343027866927629,0.7386493779929298
"('2chi', 'bonh8', 'd1chi')",3,0.7639003999697016,0.6711796213257095,0.6342930815111585,0.7369682219349964
"('f2chiv', 'k_phia', 'onh8')",3,0.7612212901707822,0.5387763621547697,0.634251767709246,0.7338167313625746
"('2kb', 'f2chiv', 'onh8')",3,0.759348842365826,0.5390272921783366,0.6342067576479107,0.731704399058004
"('f2chi', 'fbonhh1', 'fonhq1')",3,0.7628423027698831,0.6707567499641911,0.6341174198439488,0.7360042606006522
"('f2chi', 'fbonhh4', 'fonhq1')",3,0.7628423027698825,0.6707567499641903,0.634117419843948,0.7360042606006518
"('2kal', 'bonh8', 'f2chiv')",3,0.7598093042187,0.5649820763473947,0.6340740326272686,0.7324062220684515
"('crest_flex', 'f2ka', 'fbonhq2')",3,0.761886388599044,0.6728995374270174,0.6340645333899578,0.7346902542041776
"('f2chiv', 'global_eff', 'o8')",3,0.7564764981498897,0.6716326443727721,0.6340325653125782,0.7283520573037674
"('2ka', 'bonhq2', 'oq4')",3,0.7562863924486366,0.6657381867924218,0.633891329041326,0.7319104831066591
"('2chi', 'd2chi', 'oq1')",3,0.7695643299108093,0.6697221559712985,0.6338459400364376,0.7432588196541798
"('2chiv', 'd1chi', 'oq1')",3,0.7706722576254271,0.6686425831908875,0.6336809370552912,0.7446507028438659
"('f2chi', 'f3kal', 'fbonhq2')",3,0.7579711973935636,0.6730609256174613,0.6335183680133553,0.7304342551210214
"('2chi', 'bonh2', 'd2chi')",3,0.7670559888337636,0.6622134789489078,0.633448315543234,0.7428972471352513
"('f2chiv', 'k_upsal', 'onhr')",3,0.7513587823845531,0.43339731521121183,0.6334117196600672,0.7243192355633787
"('d0chi', 'kier_b', 's0chi')",3,0.767847945457942,0.6252974860191817,0.6333831188516639,0.7433812427937998
"('2chiv', 'd2chi', 'onhq1')",3,0.7679118251135533,0.6689378163184656,0.6333591906644911,0.7414525367450843
"('2k', 'bonhq2', 'oq4')",3,0.7562415175847852,0.6651859572469287,0.6331515446501751,0.7318241928254985
"('Tenbo1', 'bonh8', 'f2chiv')",3,0.7721613504089356,0.6647081526029865,0.6331299210647171,0.7468547957351617
"('Tenbo1', 'bonh5', 'crest_flex')",3,0.7666967236487494,0.671104306928697,0.6331062305695552,0.740768407469427
"('d0chi', 'onh8', 's2chi')",3,0.7583060395393272,0.6669723676038882,0.6329391667959078,0.7314697516096803
"('2chiv', 'd1chi', 'o8')",3,0.7592667485528166,0.6689894635052207,0.6328283929389843,0.7320728093942566
"('f2chiv', 'k_upsa', 'onh8')",3,0.7646792686739533,0.5381741700452538,0.6326968167065009,0.7378078706160868
"('crest_flex', 'fbonhq2', 'nb')",3,0.7687120240358223,0.6648828613233957,0.6326766451366143,0.7429176675564316
"('f2chi', 'f3chiv', 'fbonhq2')",3,0.7581835979409746,0.6763805894796047,0.6324717716516586,0.7306487994534565
"('d2chi', 'onhq1', 's2chi')",3,0.767228881462427,0.6654842136828434,0.6324128985440567,0.7414446462429324
"('f2chi', 'fbonhh1', 'foq1')",3,0.7621628924903567,0.6693041837738926,0.6323240536739215,0.7352694636054614
"('f2chi', 'fbonhh4', 'foq1')",3,0.7621628924903566,0.6693041837738924,0.6323240536739207,0.7352694636054611
"('f2chi', 'fbonhq2', 'oh6')",3,0.7587309851806366,0.6646124396941703,0.6321976486360328,0.7315082422671848
"('2chi', 'd2chi', 'onhq1')",3,0.7679240447192248,0.6678847302035456,0.631862680823036,0.7414463369317703
"('2chiv', 'd1chi', 'onhq1')",3,0.7688726188326905,0.6666326422030964,0.6315318496021607,0.7426738892977767
"('0chiv', 'd0chi', 'kier_b')",3,0.7673705057538307,0.5767800627032936,0.6315023962282669,0.7428884247131199
"('1chiv', 'crest_flex', 'fbonhq2')",3,0.7712239462931093,0.6671571289897777,0.6314589507400297,0.7450864271017257
"('f2chi', 'fbonhq2', 'onhh6')",3,0.7594846955655019,0.6642110122750948,0.6314405392472616,0.7323578183147081
"('0chiv', 'd0chi', 'onh8')",3,0.7566138922198653,0.6674473588876325,0.6313252065792676,0.7292488766848397
"('d0chi', 'onh8', 's0chi')",3,0.7567297433789868,0.667585400533236,0.6311784283604314,0.7292577149702035
"('0chi', 'd0chi', 'onh8')",3,0.7569435726131989,0.6681356302069599,0.6310663400783643,0.7292657379340564
"('2chiv', 'bonh8', 'd4chi')",3,0.7605301724397817,0.6696110476255597,0.6310642736743821,0.7332369753960047
"('2chiv', 'Tenbo2', 'fbonhh6')",3,0.7758878205265203,0.6649646842497204,0.6308796597706032,0.7539005681584477
"('2chiv', 'Tenbo2', 'fbonhh3')",3,0.7758878205265203,0.6649646842497199,0.6308796597706029,0.7539005681584479
"('2chiv', 'balaban', 'oq1')",3,0.7664732494261273,0.6579883022511007,0.6308679956605647,0.7430952663565902
"('2k', 'bonh8', 'f2chiv')",3,0.7594157553730376,0.533229694055074,0.6308362078426499,0.7317861248432034
"('1chi', '2chiv', 'oq1')",3,0.7696635483521974,0.6676104462594343,0.6305761112138542,0.7430504116846683
"('2chiv', '4chi', 'bonhr')",3,0.767925437407182,0.6274053800367124,0.6304046204811979,0.750414824893785
"('2chiv', 'bonh8', 's4chi')",3,0.7704067002328723,0.6691821496693731,0.6303176331099491,0.7438024401407836
"('2chiv', 'd3chi', 'onh1')",3,0.7583544736104858,0.6669246837613156,0.6299720577629333,0.7309255320254965
"('Tenbo1', 'crest_flex', 'onbo-')",3,0.7588721801147756,0.670657798316629,0.6295574848499939,0.7407994709652777
"('2chiv', 'Tenbo2', 'bonhr')",3,0.770776396643943,0.6677321682581829,0.6293920251862685,0.7454121592582545
"('2chi', 'd0chi', 'onh1')",3,0.7600558039520677,0.6651447922085265,0.6292780021111963,0.7329796106179428
"('crest_flex', 'd5chi', 'fbonhq2')",3,0.7697300065802068,0.667046366412342,0.6292522172176462,0.7431089701754485
"('0chiv', 'crest_flex', 'fbonhq2')",3,0.7670291494209787,0.6624877436257711,0.629226042549243,0.7408624820679857
"('Tenbo1', 'f2chiv', 'homo')",3,0.7622378459725434,0.6492859260128558,0.6291819165606012,0.7460947707222427
"('Tenbo1', 'd3chi', 'fbonhh3')",3,0.7567368517479459,0.6702763986741431,0.6291755472294593,0.7304129686465937
"('Tenbo1', 'd3chi', 'fbonhh6')",3,0.7567368517479461,0.6702763986741441,0.6291755472294593,0.7304129686465937
"('f2chi', 'fbonhh1', 'oq4')",3,0.7561561579367796,0.6648451070822501,0.6291423071393947,0.7286630024922847
"('f2chi', 'fbonhh4', 'oq4')",3,0.7561561579367795,0.6648451070822458,0.6291423071393942,0.7286630024922842
"('2chiv', 'Tenbo2', 'bonhh3')",3,0.7731195881991348,0.6594409093624977,0.6291102906536052,0.7497993394017757
"('2ka', 'bonh8', 'f2chiv')",3,0.7583719104646227,0.5321468372786894,0.6289992186403913,0.7306138657831286
"('d1chi', 'oq1', 's2chi')",3,0.7681381760449357,0.6615989707954729,0.6289586991034917,0.742524509357483
"('2chiv', 'crest_flex', 'foq1')",3,0.7647585583549529,0.6651744880054172,0.6289473999584091,0.7405425039870566
"('bonhq1', 'd3chi', 's2chi')",3,0.7651030430858401,0.6635797234173616,0.6289397885986193,0.7391910662602497
"('1chi', '2chiv', 'onhq1')",3,0.7684349435959523,0.6660266299804352,0.6288359005964858,0.7416843885408786
"('2chiv', 'Tenbo2', 'bonh4')",3,0.766514696103658,0.6552838993029656,0.628757958209353,0.742989285110051
"('2chi', 'd0chi', 'onh8')",3,0.7571048743047503,0.6652289728252305,0.6287316846344985,0.729475420604828
"('bonhr', 'f2chiv', 'onhh4')",3,0.7632891710088501,0.6585693154449883,0.6285818738869154,0.7376856156907821
"('2chiv', 'bonhr', 'redu')",3,0.760109369062501,0.656330167178335,0.6285678037432038,0.7352235685240476
"('2chiv', 'crest_flex', 'fonhq1')",3,0.7631543566873127,0.6639685180606647,0.6285660569590686,0.7388300155589083
"('2chi', 'd0chi', 'fonhq1')",3,0.7655505796096467,0.6749537493833127,0.6285129229849222,0.747889617045705
"('Tenbo1', 'f2chiv', 'or')",3,0.7812347605999148,0.6536746702408598,0.6284027875580434,0.7571208476862248
"('f2chi', 'f3kb', 'fbonhq2')",3,0.7579509938520872,0.6702157414858836,0.6282713035566441,0.7303209950089277
"('f2chi', 'fbonhq2', 'o7')",3,0.757816260965845,0.6597605919985738,0.6282361886387229,0.7303289682692671
"('f2chi', 'f3k', 'fbonhq2')",3,0.7586326148546144,0.6684750997987142,0.6280325017114405,0.7311785146985446
"('2chiv', 'balaban', 'onhq1')",3,0.7640278761076873,0.654966099722307,0.6279973274094416,0.740551658544609
"('d0chi', 'fonhq1', 's2chi')",3,0.7603339206267137,0.6478648212699549,0.6279431868316274,0.7467831098249518
"('2chi', 'd0chi', 'foq1')",3,0.7669790736857259,0.6750926405826905,0.6279095069885032,0.7496069516962078
"('2chiv', 'crest_flex', 'fonhh4')",3,0.7611257839330734,0.6622015377609612,0.6278911452353689,0.736351708661328
"('2chiv', 'crest_flex', 'fonhh1')",3,0.7611257839330735,0.6622015377609616,0.6278911452353687,0.7363517086613283
"('2chiv', 'crest_flex', 'or')",3,0.7811354566651544,0.5938302624166119,0.6278242535977092,0.7594627966524004
"('2kb', 'bonh8', 'f2chiv')",3,0.7562369578231224,0.5576542679162161,0.6277821618911155,0.72833847404725
"('Tenbo1', 'crest_flex', 'd4chi')",3,0.7678448449462447,0.657424679847583,0.6277707442584818,0.7460947537024804
"('4chi', 'crest_flex', 'fbonhq2')",3,0.7737002161815638,0.6653514092938744,0.6276317758120102,0.747577504266592
"('Tenbo1', 'crest_flex', 'kier_b')",3,0.7676035611668566,0.6527558603626318,0.6275091508893368,0.7462484263535685
"('d0chi', 'foq1', 's2chi')",3,0.7621334099949855,0.6476070127599568,0.627368255706577,0.748604016556326
"('d0chi', 'onh1', 's2chi')",3,0.7569245128693451,0.6599319913604458,0.6273277278046085,0.7307525191783416
"('2chiv', 'd4chi', 'oq1')",3,0.766286758731882,0.6640292256827399,0.6273068931164911,0.7396307631811516
"('2chi', 'bonhq1', 'kier_al')",3,0.7609453847978362,0.6632199195907236,0.6270547336433822,0.7338956823688272
"('2chiv', 'bonhq1', 'd3chi')",3,0.7634735356696598,0.6642737799753227,0.6270251066109317,0.7366265972478412
"('f2chi', 'f3ka', 'fbonhq2')",3,0.7589383630760247,0.6682444805611343,0.6269754401992957,0.7314999980761181
"('f2chi', 'fbonhq2', 'onh7')",3,0.7578748065205066,0.6586775433910146,0.6269074561110215,0.7304473164715131
"('Tenbo1', 'crest_flex', 'fbonhh1')",3,0.7737394667678675,0.6668827930362748,0.6267754298034632,0.7480769535656359
"('d1chi', 'onhq1', 's2chi')",3,0.7662520598639972,0.6593898436893406,0.6266953652111773,0.7404767251424409
"('bonhq1', 'd1chi', 's2chi')",3,0.7631758581065754,0.6601339266635057,0.62656378682036,0.7372400991209213
"('2chiv', '4chi', 'or')",3,0.7651528732405366,0.6379489400650071,0.6263683234623239,0.7429569428463929
"('0chiv', 'bonh8', 'd0chi')",3,0.7574102042167253,0.6623612656242186,0.6263019120315105,0.7301717655138671
"('2chi', 'bonh2', 'kier_al')",3,0.7602758409664028,0.6495171767428923,0.6262901848752022,0.7364361093876521
"('2chiv', 'crest_flex', 'onhr')",3,0.7804176763138782,0.5901995360100296,0.626277323853307,0.7585142255293584
"('2chiv', '4chi', 'oq1')",3,0.7705453526915734,0.6637720232272099,0.6262099635043952,0.7440758921993924
"('Tenbo1', 'f2chiv', 'o8')",3,0.7614311368704434,0.6586683539636559,0.6262073027125437,0.7349161501326824
"('bonh8', 'd0chi', 's0chi')",3,0.7575185655038534,0.662476847595745,0.6261090310788973,0.7301705988054195
"('Tnbo1', 'bonhq1', 'f1kb')",3,0.7599394223110799,0.1318679302081469,0.6259956721636144,0.7321729112459272
"('0chi', 'bonh8', 'd0chi')",3,0.7577275827703742,0.6631054734921071,0.6259660434411171,0.7301693426998058
"('d3chi', 'nb', 'onh8')",3,0.7541847040121538,0.6626908647647307,0.6259628348925049,0.7269664315942461
"('Tenbo1', 'f2chiv', 'onhr')",3,0.7804225046438801,0.6507717392629698,0.6259513178625469,0.7561752650448688
"('2chi', 'bonhq1', 'd1chi')",3,0.7644647016973274,0.6622820252917205,0.6259168517709066,0.7377396903575606
"('2chiv', '4chi', 'onhr')",3,0.7653249924896597,0.63908528792249,0.6255417540505155,0.7428181517197894
"('2chiv', 'bonhr', 'oh1')",3,0.775313235063239,0.6281460643049237,0.6251534715096075,0.7569977601651297
"('2chiv', 'bonhq1', 'd1chi')",3,0.7618238074869752,0.6622171737431131,0.6251401837038599,0.7349062204443901
"('2chiv', 'd4chi', 'onhq1')",3,0.764371638141013,0.6619540653822603,0.6250576734301402,0.7375176527975499
"('Tenbo1', 'crest_flex', 'fbonhh6')",3,0.7645070898561015,0.6641124060640771,0.6248866745355568,0.7380917974143935
"('Tenbo1', 'crest_flex', 'fbonhh3')",3,0.7645070898561014,0.6641124060640772,0.6248866745355567,0.7380917974143935
"('0chiv', 'd0chi', 'oq1')",3,0.7612106239164071,0.658718444102284,0.6247275188279435,0.7345496627260334
"('Tenbo1', 'd2chi', 'oq4')",3,0.7764192744879539,0.662726595587527,0.6245322444558039,0.7508121133629028
"('Tenbo1', 'bonhh6', 'crest_flex')",3,0.7649100090272407,0.6619827580775626,0.6244945340665842,0.7385490581302632
"('d0chi', 'oq1', 's0chi')",3,0.7613339857382099,0.658993637226357,0.6244663784899123,0.7345520135108503
"('0chi', 'd0chi', 'oq1')",3,0.7616141142119534,0.6601466932058605,0.6242792288513108,0.734554417759822
"('f2chi', 'f3chi', 'fbonhq2')",3,0.7579778854784228,0.6646462681113063,0.6242750137118172,0.7306171084129851
"('crest_flex', 'fbonhq2', 's3chi')",3,0.770200823388188,0.6613830784751737,0.6239174788385086,0.7437852665616571
"('2chiv', '4chi', 'onhq1')",3,0.7687656913492318,0.6616822573088854,0.6239103926521903,0.7420986663589093
"('Tenbo1', 'cnbo+', 'crest_flex')",3,0.7583075720079732,0.6627801351618631,0.6238802365738902,0.7319746257287858
"('Tenbo1', 'cnbom', 'crest_flex')",3,0.758405905208636,0.6638801128973892,0.6238802365738902,0.7319746257287858
"('1chi', '2chiv', 'bonhq1')",3,0.7632732619009577,0.6619368189934383,0.6235809796690106,0.7359261239572787
"('2chi', 'd0chi', 'kier_b')",3,0.7579630004640143,0.6325644492013206,0.6234758900201574,0.7347169019034486
"('Tenbo1', 'cnbo*', 'crest_flex')",3,0.75813190757985,0.6632311690952939,0.6234071958460513,0.731725906231371
"('angle', 'f2chi', 'fbonhq2')",3,0.7633420694700946,0.6590271015616407,0.6231741296943303,0.7366882280845273
"('f2chiv', 'foh4', 'onhq4')",3,0.764811748263615,0.6598901190865245,0.6231111783490868,0.7379037473633621
"('f2chiv', 'foh1', 'onhq4')",3,0.7648117482636149,0.6598901190865257,0.6231111783490867,0.7379037473633621
"('Tenbo1', 'angle', 'd2chi')",3,0.7830251554843182,0.6599649916782803,0.6228384922795338,0.7580453807607476
"('Tenbo1', 'cnbo2', 'crest_flex')",3,0.7591864352726276,0.6633816280128344,0.6227807526652438,0.7333507382032933
"('Tenbo1', 'crest_flex', 'o8')",3,0.7719927154869061,0.6592154219754858,0.6225736456939216,0.74662810078264
"('2chi', 'd1chi', 'oq1')",3,0.7650084189762164,0.6587356042015655,0.6224168133612192,0.7382494356979864
"('crest_flex', '2chiv')",2,0.7305900315603691,0.6145043196194833,0.6219456828771694,0.7123245078679085
"('2chiv', 'crest_flex')",2,0.7305900315603691,0.6145043196194835,0.6219456828771694,0.7123245078679084
"('Tenbo1', 'bonh4', 'crest_flex')",3,0.7634583351352566,0.6574962262773825,0.6218335535709512,0.7380400094084882
"('2chiv', 'crest_flex', 'foq2')",3,0.7670539365936562,0.6521845998051203,0.6218111417939778,0.7429136232148214
"('Tenbo1', 'crest_flex', 'nbo-')",3,0.7587062082786831,0.6687415360178459,0.6217208239526779,0.7322057776226333
"('Tenbo1', 'f2chiv', 'fbonhq1')",3,0.7779289986662998,0.6653255220809062,0.6216887931650488,0.7532314601483083
"('0chiv', 'd0chi', 'onhq1')",3,0.7583754121388783,0.6558285626816845,0.6216341885964116,0.7314413535728411
"('Tenbo1', 'bonhh3', 'crest_flex')",3,0.7615791461796747,0.5441549040972495,0.6216029387324947,0.7356463499516038
"('Tenbo1', 'cnbo1', 'crest_flex')",3,0.7578305482400118,0.6617780357925309,0.6215520104435176,0.7310471680807286
"('Tenbo1', 'angle', 'kier_al')",3,0.7833108881774479,0.6581390569241335,0.6214898743371824,0.7584910697242331
"('d0chi', 'onhq1', 's0chi')",3,0.7585047423309835,0.6561121293963821,0.6213681377588021,0.7314427486182014
"('Tenbo1', 'd3chi', 'fonhq4')",3,0.7809039760938067,0.6639707093273397,0.6213662155473343,0.7569316523806064
"('Tenbo1', 'kier_al', 'oq4')",3,0.7717046289284768,0.6591311037509933,0.6213370424795316,0.745812474039447
"('0chi', 'd0chi', 'onhq1')",3,0.7587984920807355,0.6573012730173058,0.6211780863787332,0.7314440995454288
