Model,n_terms,R^2,Q^2,adj_score,fin_score
"('Tenbo1', 'd1chi', 'kier_a')",3,0.7032995757618209,0.6158576548336783,0.5737646353522525,0.6686387459324032
"('Tenbo2', 'd1chi', 'kier_a')",3,0.7032995757618203,0.6158576548336777,0.5737646353522512,0.6686387459324027
"('f1kal', 'f3k', 'fonhq3')",3,0.7154874465474663,0.6188660620563777,0.5733560342497785,0.6816355189471963
"('1chiv', 'f1kal', 'global_simple')",3,0.719470249086206,0.609804038451549,0.5729436318170646,0.6880009331714694
"('Tenbo1', 'balaban', 'o5')",3,0.7220722416173042,0.615199518119335,0.5725741972424299,0.6889922586605594
"('Tenbo2', 'balaban', 'o5')",3,0.7220722416173035,0.6151995181193366,0.5725741972424292,0.6889922586605588
"('3chiv', 'f1kb', 'global_simple')",3,0.7286440356379216,0.609846514990116,0.5723361465144059,0.6980596098674499
"('Tenbo1', 'balaban', 'onh5')",3,0.7209102039278996,0.6143009979065727,0.5718175858903345,0.6878130859641853
"('Tenbo2', 'balaban', 'onh5')",3,0.7209102039278992,0.6143009979065723,0.5718175858903338,0.6878130859641849
"('crest_flex', 'f1kal', 'f3k')",3,0.7076418756117879,0.6175767924725402,0.5711648191937997,0.6726455059644836
"('balaban', 'f3chiv', 's2chi')",3,0.7266112163274147,0.574314054733353,0.5706989899018122,0.6998965439304541
"('d1chi', 'f1kb', 'f3k')",3,0.7239132163723052,0.6110884156583076,0.5701610017007269,0.6914997079450335
"('f1kb', 'f3k', 'onhh5')",3,0.7255985465650645,0.6144143770108896,0.5694943970298327,0.6930348652032123
"('2chiv', 'balaban', 'f3chiv')",3,0.7198036654323438,0.5521658372448608,0.5689859564987023,0.6958264155298408
"('d2chi', 'f1kb', 'f3k')",3,0.7217232576170194,0.6108460703257559,0.5682748728282738,0.688800291748564
"('2chi', 'balaban', 'f3chiv')",3,0.7282681137369178,0.5797096958227728,0.568256650815304,0.7004635155903622
"('d0chi', 'f1kb', 'f3ka')",3,0.7152795998030945,0.6114327622433903,0.567904336370856,0.6815625646341978
"('1chiv', 'f1kb', 'global_simple')",3,0.7184561022896145,0.604459284100157,0.5675414013123745,0.6869648434317455
"('f1kb', 'f3ka', 'onh5')",3,0.7211659948514072,0.6117641747494564,0.5669322446363326,0.6881611824658355
"('balaban', 'f3chiv', 'oh6')",3,0.7262307653104314,0.5711068254838245,0.5666465412985959,0.698749123289476
"('balaban', 'f3chiv', 'hosoya')",3,0.7255596988467363,0.5775596743046973,0.5665737533732279,0.697584542410815
"('Tenbo1', 'balaban', 'fbonhq3')",3,0.6945548477107479,0.5482044021797777,0.5665678994915526,0.7001575470958481
"('Tenbo2', 'balaban', 'fbonhq3')",3,0.6945548477107475,0.5482044021797781,0.5665678994915522,0.7001575470958479
"('f1kb', 'f3k', 'foh2')",3,0.7244501866066647,0.6133557554394493,0.5665151585792478,0.6917324967807881
"('f1kb', 'f3k', 'foh5')",3,0.7244501866066646,0.613355755439449,0.5665151585792477,0.6917324967807883
"('f1kal', 'f3ka', 'onh4')",3,0.7054083942677037,0.6100468938027814,0.5663914393919386,0.6703228992033338
"('f1kb', 'f3k', 'foq3')",3,0.7214617040309499,0.6131105094913383,0.5663615582136045,0.6882536793835874
"('0chi', 'balaban', 'f3chiv')",3,0.7253995913253837,0.5776190490446734,0.5658120719531123,0.6972493463457422
"('balaban', 'f3chiv', 'oh1')",3,0.7203854432860409,0.5675231898549509,0.5650247023456684,0.6931407392207241
"('f1kal', 'f3ka', 'fbonhq3')",3,0.7178365151140691,0.6125739598109871,0.5647555872232294,0.683214235976882
"('d3chi', 'f1kb', 'f3k')",3,0.7203644640385296,0.6081777789755903,0.5647261346515072,0.6872250326685073
"('balaban', 'f3chiv', 's0chi')",3,0.7231896697376072,0.5726474929289211,0.5644406701333866,0.6953858544322169
"('balaban', 'f3chiv', 'o_t')",3,0.7208397756290346,0.5702966802587945,0.5643985330367192,0.6933052542044733
"('f1kb', 'global_eff', 'global_simple')",3,0.7257812841761224,0.6097347543344864,0.5643162980139012,0.6934498379036069
"('f1kal', 'global_simple', 't_sur')",3,0.7105987748708478,0.5997811968098372,0.5642953547977058,0.6786150947209671
"('balaban', 'f3chiv', 'foh5')",3,0.7165270416478546,0.5869748423296949,0.5642735323441985,0.6884380562815018
"('balaban', 'f3chiv', 'foh2')",3,0.7165270416478545,0.5869748423296945,0.5642735323441984,0.6884380562815018
"('f1kb', 'f3ka', 'o3')",3,0.7099380670623181,0.4171177275446951,0.5642149149292126,0.6778906731101324
"('balaban', 'f3chiv', 'zagreb1')",3,0.7271701539888051,0.5720253030746809,0.5640276500173851,0.6995633263931345
"('f1kb', 'f3k', 'wiener')",3,0.7175916629308368,0.6082328439861694,0.5639578645794538,0.6840750356900205
"('balaban', 'f3chiv', 't_vol')",3,0.720533253533636,0.5695292938488732,0.5638472383562405,0.6930082602104626
"('bonh1', 'f1kb', 'f3k')",3,0.7001223169765693,0.6121937015979693,0.5636547729652825,0.6644076628604085
"('f1kb', 'f3k', 'fonhh2')",3,0.7217399553233392,0.6107065616413654,0.5636439135678233,0.6887021260227038
"('f1kb', 'f3k', 'fonhh5')",3,0.7217399553233392,0.6107065616413663,0.5636439135678228,0.6887021260227038
"('balaban', 'f3chiv', 'zagreb2')",3,0.7276223179631214,0.5668836678691799,0.5635300062769163,0.7005728400839826
"('f1kb', 'f3k', 'kier_b')",3,0.7190279168049865,0.6064729606494588,0.5634993366133141,0.6858556158399187
"('1k', 'balaban', 'f3chiv')",3,0.7223149370126596,0.57538159257252,0.5629595514965519,0.6937555926692035
"('balaban', 'estrada', 'f3chiv')",3,0.7258783728686421,0.5731729327264219,0.5629572074150492,0.697858000818774
"('f1kb', 'f3ka', 'onh3')",3,0.709579505636758,0.3319746049757717,0.562801065434093,0.6773579452739631
"('f1kb', 'f3k', 'oh5')",3,0.720654449694168,0.6083400619646544,0.5625627224243619,0.6874650008711493
"('bonh8', 'f1kal', 'f3k')",3,0.7115188111761261,0.6027974465641668,0.5625464446497336,0.6776809375892425
"('f1kal', 'f3ka', 'o4')",3,0.7039486768652751,0.6061256257116747,0.5624443061319131,0.6686989504009812
"('balaban', 'f3chiv', 'onhh6')",3,0.7255663181406105,0.5684139262027037,0.5623374958553169,0.6977362877435361
"('f1kal', 'f3ka', 'onh3')",3,0.6977769011789047,0.44795118554858404,0.5620628452559687,0.6650334952494132
"('f1kb', 'f3ka', 'kier_b')",3,0.7133968373768246,0.6047813462643046,0.5618777435881884,0.679658838369773
"('balaban', 'f3chiv', 'fonhh5')",3,0.7154071797342474,0.5841341930108657,0.5618617736390922,0.6872748283773508
"('balaban', 'f3chiv', 'fonhh2')",3,0.7154071797342475,0.5841341930108654,0.5618617736390918,0.6872748283773508
"('f1kb', 'f3k', 'fonhq3')",3,0.7185915522688768,0.6090249907726624,0.5618268856426823,0.6850419849553622
"('f3k', 'f1kb')",2,0.6793504982077047,0.5932776606651016,0.561782519356207,0.6547355891698048
"('f1kb', 'f3k')",2,0.6793504982077043,0.593277660665101,0.5617825193562069,0.6547355891698048
"('1kb', 'balaban', 'f3chiv')",3,0.7204055394667936,0.572239328351404,0.5616378524281462,0.6920331529212285
"('f1kal', 'f3ka', 'o3')",3,0.6963958020346145,0.455291752808597,0.5616123065863642,0.6637317125727078
"('balaban', 'f3chiv', 'oh4')",3,0.7200690404305117,0.570176506069872,0.561433650194929,0.6921800865645821
"('f1kb', 'global_simple', 't_sur')",3,0.7112553986202894,0.5964012627223663,0.5613463876443332,0.6794406253491316
"('0chiv', 'balaban', 'f3chiv')",3,0.7194513212149118,0.5628997030900418,0.5612694121896109,0.692169665214568
"('1kal', 'balaban', 'f3chiv')",3,0.7196125161859948,0.571656677709374,0.5611769660266177,0.6911994443326894
"('balaban', 'f3chiv', 'na_an')",3,0.7234701417840805,0.5725046985753675,0.5610682389505,0.695117792468907
"('Tenbo1', 'f1kal', 'pb_vol_nh')",3,0.7119229627137147,0.6095414443453853,0.5610392621129869,0.6779721248350321
"('Tenbo2', 'f1kal', 'pb_vol_nh')",3,0.7119229627137136,0.609541444345385,0.5610392621129859,0.6779721248350317
"('balaban', 'd3chi', 'f3chiv')",3,0.7312534241611608,0.5830236052750895,0.5609217010025707,0.7015933145896875
"('balaban', 'Tenbo1')",2,0.6709450384020559,0.5917253758559485,0.5607854534368018,0.6456450913046188
"('Tenbo1', 'balaban')",2,0.6709450384020561,0.5917253758559484,0.5607854534368018,0.6456450913046188
"('Tenbo2', 'balaban')",2,0.6709450384020557,0.5917253758559475,0.5607854534368011,0.6456450913046182
"('balaban', 'Tenbo2')",2,0.6709450384020557,0.591725375855948,0.5607854534368011,0.6456450913046182
"('d4chi', 'f1kb', 'f3k')",3,0.7182266447440937,0.6051470833492054,0.5607241888464454,0.6847677547104869
"('balaban', 'f3chiv', 'onhh1')",3,0.7200000882399165,0.564618191448253,0.5604289676636087,0.6922420048991376
"('Tenbo1', 'd0chi', 'kier_b')",3,0.698197549446847,0.6107762846984346,0.5602931498677834,0.6595637700875704
"('Tenbo2', 'd0chi', 'kier_b')",3,0.6981975494468469,0.6107762846984335,0.5602931498677821,0.6595637700875696
"('Tenbo1', 'balaban', 'onhh5')",3,0.709046559938261,0.6035509614271569,0.5602608021584523,0.6744742263641026
"('Tenbo2', 'balaban', 'onhh5')",3,0.7090465599382604,0.60355096142715,0.5602608021584519,0.6744742263641021
"('f1kb', 'f3k', 'foq2')",3,0.7226179932884893,0.6078949169625177,0.5602084385957777,0.6894968755067522
"('Tenbo1', 'balaban', 'oh5')",3,0.7087869480164093,0.6037574461239306,0.5600965322050321,0.6741026888116954
"('Tenbo2', 'balaban', 'oh5')",3,0.7087869480164085,0.6037574461239326,0.5600965322050309,0.674102688811695
"('Tenbo1', 'd5chi', 'kier_a')",3,0.6903452831145513,0.6053328714225064,0.5599399511567567,0.6533344239299399
"('Tenbo2', 'd5chi', 'kier_a')",3,0.6903452831145506,0.6053328714225039,0.5599399511567553,0.6533344239299389
"('f1kal', 'f3k', 'onh5')",3,0.7088211321877729,0.6044956592872817,0.5594946543393335,0.674358054044536
"('f1chiv', 'f1kb', 'f3k')",3,0.7238573600361392,0.6069491682270529,0.5594294923706388,0.6904046114515348
"('1ka', 'balaban', 'f3chiv')",3,0.7202668387502109,0.5698819943666298,0.5593363058016985,0.691742999688082
"('balaban', 'f3chiv', 'onh_t')",3,0.7200599837617383,0.5664530002436448,0.5592871205580758,0.6920103367103203
"('bonh7', 'f1kal', 'f3k')",3,0.7385607253802902,0.6019070347945292,0.5592057792099459,0.7076989081201577
"('f1kal', 'f3ka', 'foh5')",3,0.7009709672215424,0.606615056204396,0.5590166766376712,0.6657198772624935
"('f1kal', 'f3ka', 'foh2')",3,0.7009709672215423,0.6066150562043958,0.5590166766376711,0.6657198772624937
"('3chi', 'balaban', 'f3chiv')",3,0.7247922558834903,0.5614867566238975,0.5587756473260497,0.6975382904411556
"('Tenbo1', 'balaban', 'foh5')",3,0.700784783094271,0.6048066952365165,0.558693027797681,0.6698103047015584
"('Tenbo1', 'balaban', 'foh2')",3,0.7007847830942707,0.6048066952365168,0.5586930277976807,0.6698103047015587
"('Tenbo2', 'balaban', 'foh2')",3,0.7007847830942711,0.6048066952365168,0.5586930277976805,0.6698103047015584
"('Tenbo2', 'balaban', 'foh5')",3,0.7007847830942706,0.6048066952365163,0.55869302779768,0.6698103047015582
"('balaban', 'f3chiv', 't_vol_nh')",3,0.7196933453713412,0.5655090752484146,0.5585647842947854,0.6916484102018348
"('Tenbo1', 'f1kb', 'pb_vol_nh')",3,0.7064331189688615,0.6069331298714895,0.5582525865410728,0.6718599662287534
"('Tenbo2', 'f1kb', 'pb_vol_nh')",3,0.7064331189688604,0.6069331298714877,0.5582525865410717,0.6718599662287532
"('T', 'f1kb', 'f3k')",3,0.7156986123725811,0.604038814327802,0.5578966500907774,0.6817855893111364
"('f0chi', 'f3chiv', 'foh2')",3,0.7153334479905377,0.6032874043791987,0.5576276301683256,0.681678935333988
"('f0chi', 'f3chiv', 'foh5')",3,0.715333447990538,0.6032874043791985,0.5576276301683256,0.681678935333988
"('3chiv', 'balaban', 'foh2')",3,0.698741642692478,0.5959733195108329,0.5576003627243757,0.6687602953104397
"('3chiv', 'balaban', 'foh5')",3,0.6987416426924777,0.5959733195108328,0.5576003627243755,0.6687602953104396
"('f1kb', 'global_simple', 'oq1')",3,0.6972726388025045,0.5915160609023844,0.5575281630642057,0.6650162887782316
"('d3chi', 'f1kb', 'f3ka')",3,0.7114036207325283,0.6013363329556136,0.5574233875342502,0.6772876676616715
"('f1kb', 'f3ka', 'o5')",3,0.7152938520595252,0.6033987947850015,0.5573446760918328,0.6815355046040403
"('0k', 'balaban', 'f3chiv')",3,0.7223822528270435,0.5682060140384309,0.5571951070730234,0.6939176410529209
"('f1ka', 'festrada', 'global_simple')",3,0.7003427386577019,0.5879044193597462,0.5571620534695713,0.6668190938937395
"('f1kal', 'f3ka', 'fonhh5')",3,0.6990939356172965,0.6044798683066345,0.556811484599945,0.6636234047703492
"('f1kal', 'f3ka', 'fonhh2')",3,0.6990939356172969,0.6044798683066346,0.5568114845999447,0.6636234047703493
"('balaban', 'f3chiv', 's3chi')",3,0.7197716311211895,0.5470333402411663,0.5563236863644281,0.6949682181652772
"('f1kal', 'f3kb', 'onh4')",3,0.6985540426041394,0.6015268763206333,0.5562981804403229,0.6626819882081975
"('Tenbo1', 'kier_al', 'o3')",3,0.694391442791641,0.580775826982485,0.5562956745243197,0.6633541871151848
"('Tenbo2', 'kier_al', 'o3')",3,0.6943914427916409,0.5807758269824833,0.5562956745243193,0.6633541871151842
"('Tenbo1', 'f1k', 'pb_vol_nh')",3,0.7005354272466089,0.6043255989048534,0.5562714111132522,0.6655013037678877
"('Tenbo2', 'f1k', 'pb_vol_nh')",3,0.7005354272466087,0.6043255989048529,0.5562714111132512,0.6655013037678872
"('f1kb', 'f3k', 'kier_al')",3,0.71530401584937,0.6001502641765208,0.5560971982027829,0.6816661987237693
"('balaban', 'f3chiv', 'global_eff')",3,0.7192996717922644,0.5767577808987326,0.5560551524434776,0.6889591902653214
"('f1chiv', 'f1kal', 'f3ka')",3,0.7113135213283903,0.6030783083619703,0.5558845142385413,0.6763803485128979
"('Tenbo1', 'balaban', 'k_upsa')",3,0.7065954954004342,0.5993758099051241,0.5558306333604062,0.6717083809158062
"('Tenbo2', 'balaban', 'k_upsa')",3,0.7065954954004334,0.5993758099051238,0.5558306333604053,0.6717083809158054
"('Tenbo1', 'kier_al', 'onh3')",3,0.6937636800768251,0.5798842254756074,0.5556499496175225,0.6629082551464239
"('Tenbo2', 'kier_al', 'onh3')",3,0.6937636800768249,0.5798842254756065,0.5556499496175219,0.6629082551464234
"('1chi', 'balaban', 'f3chiv')",3,0.7204448876534025,0.5666604489551386,0.5556195150267297,0.6917753928664983
"('f1kb', 'f3k', 'fwiener')",3,0.7146305112760212,0.5998963416127777,0.5555457974387585,0.680909318693198
"('balaban', 'f3chiv', 't_sur')",3,0.7147496615900193,0.5615335763487614,0.5555175889151275,0.6865531871268742
"('2chiv', 'f1kb', 'global_simple')",3,0.7067993811436556,0.5867189356049297,0.5554779100016431,0.6751780319259435
"('Tenbo1', 'balaban', 'fonhh5')",3,0.699629592138099,0.6029617284614108,0.5552745820093697,0.6682873379509944
"('Tenbo1', 'balaban', 'fonhh2')",3,0.699629592138099,0.6029617284614107,0.5552745820093697,0.6682873379509944
"('Tenbo2', 'balaban', 'fonhh5')",3,0.6996295921380989,0.6029617284614102,0.5552745820093696,0.6682873379509942
"('Tenbo2', 'balaban', 'fonhh2')",3,0.6996295921380989,0.6029617284614099,0.5552745820093696,0.6682873379509942
"('balaban', 'f3chiv', 'onhh4')",3,0.7187416695002641,0.5649184243913186,0.5552354259024452,0.6903285895198756
"('f1kb', 'f3k', 'fkier_b')",3,0.7182222476976574,0.6079527089362884,0.5550592287743314,0.6830551986396396
"('balaban', 'f3chiv', 's1chi')",3,0.717683748043064,0.5591651398669794,0.5547377721471889,0.6899814068956518
"('d5chi', 'f1kb', 'f3k')",3,0.7142074351066537,0.600471249490364,0.5546867732582166,0.6801616501675511
